_id,geoid,quarter,ams_bus,ams_oth,ams_res,avg_ns_bus,avg_ns_oth,avg_ns_res,avg_vac_b,avg_vac_o,avg_vac_r,bus_vac,nostat_bus,nostat_oth,nostat_res,ns_12_24_b,ns_12_24_o,ns_12_24_r,ns_24_36_b,ns_24_36_o,ns_24_36_r,ns_36_bus,ns_36_oth,ns_36_res,ns_3_6_bus,ns_3_6_oth,ns_3_6_res,ns_3_bus,ns_3_oth,ns_3_res,ns_6_12_b,ns_6_12_o,ns_6_12_r,oth_vac,pqns_is_b,pqns_is_o,pqns_is_r,pqv_is_bus,pqv_is_oth,pqv_is_res,pqv_ns_bus,pqv_ns_oth,pqv_ns_res,res_vac,vac_12_24b,vac_12_24o,vac_12_24r,vac_24_36b,vac_24_36o,vac_24_36r,vac_36_bus,vac_36_oth,vac_36_res,vac_3_6_b,vac_3_6_o,vac_3_6_r,vac_3_bus,vac_3_oth,vac_3_res,vac_6_12b,vac_6_12o,vac_6_12r,total_address_count,total_avg_vac,total_no_stat,total_pqv_pqns_is,total_vac_count,new_addr_r,new_addr_b,new_addr_o,drop_add_r,drop_add_b,drop_add_o
1730,42071014401,12-Mar,56,35,2763,2008.78,0,1224.63,336,0,202.5,1,9,0,151,0,0,28,1,0,23,8,0,74,0,0,16,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,2854,538,160,1,5,,,,,,
1731,42071014402,12-Mar,160,51,1669,1408.91,0,1313.92,1132.17,0,410.28,12,22,0,49,5,0,7,0,0,1,13,0,28,1,0,7,0,0,1,3,0,5,0,1,0,1,0,0,0,0,0,0,46,2,0,14,4,0,7,4,0,1,1,0,16,0,0,0,1,0,8,1880,1542,71,2,58,,,,,,
1732,42071014501,12-Mar,22,2,1966,1678,0,1426.65,0,0,425.5,0,4,0,104,0,0,7,1,0,14,3,0,68,0,0,2,0,0,4,0,0,9,0,0,0,1,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,425,108,1,8,,,,,,
1733,42071014502,12-Mar,71,8,2018,1386.17,0,1492.5,1102,1102,977.83,1,18,0,123,0,0,10,1,0,11,11,0,82,0,0,0,0,0,1,6,0,19,1,0,0,2,0,0,0,0,0,0,12,0,0,2,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,2097,2079,141,2,14,,,,,,
1734,42071014601,12-Mar,93,22,1243,1420.7,0,1300.65,0,0,739.25,0,30,0,55,3,0,14,1,0,6,17,0,32,1,0,1,0,0,0,8,0,2,0,0,0,4,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1358,739,85,4,4,,,,,,
1735,42071014602,12-Mar,72,5,2559,1966.2,0,1327.17,405.67,0,564.16,3,10,0,162,0,0,23,0,0,22,9,0,103,0,0,0,0,0,9,1,0,5,0,0,0,2,0,0,1,0,0,0,43,3,0,8,0,0,2,0,0,10,0,0,3,0,0,7,0,0,13,2636,969,172,3,46,,,,,,
1736,42071014700,12-Mar,52,160,1593,708.4,0,1427.4,484,0,571.95,1,5,0,48,2,0,12,3,0,6,0,0,26,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,14,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1805,1055,53,0,20,,,,,,
1737,42073000100,12-Mar,20,109,2026,0,0,528,2346,0,1201.02,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,131,0,0,32,0,0,34,1,0,63,0,0,0,0,0,1,0,0,1,2155,3547,3,3,132,,,,,,
1738,42073000200,12-Mar,103,82,1032,1162,0,295.55,1054.4,0,1185.32,15,8,0,11,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,5,0,0,0,107,8,0,13,3,0,30,4,0,53,0,0,8,0,0,0,0,0,3,1217,2239,19,5,122,,,,,,
1739,42073000300,12-Mar,140,175,1876,505,0,434.5,1469.38,0,1421.41,29,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,236,6,0,42,2,0,51,19,0,138,0,0,2,0,0,1,2,0,2,2191,2890,3,2,265,,,,,,
1740,42073000400,12-Mar,377,93,1161,908.7,0,798.13,1719.54,2103,1307.61,111,10,0,8,2,0,4,3,0,1,3,0,2,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,137,16,0,21,9,0,29,83,1,79,0,0,7,0,0,0,3,0,1,1631,3027,18,1,249,,,,,,
1741,42073000600,12-Mar,29,16,501,866,0,2346,1134.57,0,1288.74,7,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,108,2,0,17,1,0,22,4,0,57,0,0,8,0,0,2,0,0,2,546,2423,3,6,115,,,,,,
1742,42073000700,12-Mar,111,54,931,2346,0,625.5,1677.5,0,1337.28,28,2,0,4,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,137,3,0,21,1,0,22,22,0,79,1,0,5,0,0,1,1,0,9,1096,3014,6,1,165,,,,,,
1743,42073000800,12-Mar,58,42,1985,0,0,754.4,913.5,0,1043.29,6,0,0,5,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,188,1,0,25,0,0,38,3,0,82,0,0,4,1,0,12,1,0,27,2085,1956,5,3,194,,,,,,
1744,42073000900,12-Mar,154,25,1002,2346,0,1005.71,1772.04,0,1533.5,26,1,0,7,0,0,0,0,0,1,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,161,0,0,20,5,0,18,21,0,113,0,0,4,0,0,0,0,0,6,1181,3305,8,2,187,,,,,,
1745,42073001000,12-Mar,83,34,829,736,0,357,1350.08,0,1185.79,12,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1,0,3,3,0,13,7,0,51,0,0,1,0,0,6,1,0,15,946,2535,2,0,101,,,,,,
1746,42073010100,12-Mar,67,9,1746,1565.39,0,953.85,168,0,1543,1,18,0,153,4,0,74,1,0,8,13,0,53,0,0,7,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,26,0,0,3,0,0,3,0,0,16,0,0,0,0,0,1,1,0,3,1822,1711,171,0,27,,,,,,
1747,42073010201,12-Mar,150,211,1676,889.11,0,424.47,1437.67,0,1235.67,9,18,0,34,7,0,22,1,0,2,6,0,1,0,0,1,0,0,6,4,0,2,0,0,0,0,0,0,0,0,0,0,15,1,0,3,0,0,0,7,0,9,0,0,0,1,0,0,0,0,3,2037,2673,52,0,24,,,,,,
1748,42073010202,12-Mar,83,60,2119,1146.06,0,972.68,964,0,1359.88,2,16,0,136,7,0,53,0,0,3,8,0,49,1,0,12,0,0,2,0,0,17,0,0,0,1,0,0,0,0,0,0,16,1,0,3,0,0,4,1,0,8,0,0,0,0,0,0,0,0,1,2262,2323,152,1,18,,,,,,
1749,42073010300,12-Mar,94,59,661,1093.5,0,1341.43,1285.89,0,911.95,9,2,0,7,1,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,59,3,0,8,0,0,3,5,0,23,1,0,19,0,0,0,0,0,6,814,2197,9,3,68,,,,,,
1750,42073010400,12-Mar,36,6,1205,722.2,0,1027.38,69,0,235.67,1,5,0,149,4,0,72,0,0,0,1,0,49,0,0,12,0,0,2,0,0,14,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1247,304,154,3,4,,,,,,
1751,42073010500,12-Mar,31,17,1485,1114,0,1659.96,0,0,2319,0,6,0,457,4,0,108,0,0,1,2,0,307,0,0,2,0,0,1,0,0,38,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1533,2319,463,1,2,,,,,,
1752,42073010600,12-Mar,110,15,1138,952.67,0,731.79,1880.56,0,1192.18,9,9,0,24,4,0,15,2,0,4,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,33,0,0,8,2,0,5,7,0,15,0,0,2,0,0,0,0,0,3,1263,3072,33,0,42,,,,,,
1753,42073010700,12-Mar,141,31,1254,1236,0,441.15,1777,0,956.98,22,2,0,13,0,0,5,0,0,1,1,0,1,1,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,55,3,0,19,2,0,6,16,0,19,0,0,9,0,0,0,1,0,2,1426,2733,15,1,77,,,,,,
1754,42073010800,12-Mar,335,89,2799,1489.7,0,668.91,1413.73,0,1208.88,26,10,0,22,0,0,8,2,0,2,7,0,5,1,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,67,2,0,6,0,0,15,17,0,38,0,0,0,0,0,1,7,0,7,3223,2622,32,0,93,,,,,,
1755,42073010900,12-Mar,61,6,1374,663.2,0,595.5,1394.89,0,1323.39,9,5,0,68,4,0,47,0,0,2,1,0,10,0,0,1,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,4,9,0,16,0,0,1,0,0,0,0,0,1,1441,2718,73,0,32,,,,,,
1756,42073011000,12-Mar,163,43,2149,1540.38,0,1872.81,1229.08,0,1181.96,12,16,0,21,1,0,1,0,0,1,15,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,5,0,14,1,0,16,6,0,39,0,0,0,0,0,0,0,0,13,2355,2411,37,0,94,,,,,,
1757,42073011100,12-Mar,100,34,1446,1358.75,0,1124,1468.04,0,1187.55,23,4,0,16,1,0,1,0,0,3,2,0,9,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,69,4,0,10,3,0,20,16,0,32,0,0,1,0,0,1,0,0,5,1580,2655,20,2,92,,,,,,
1758,42073011200,12-Mar,41,15,982,523,0,912.4,6,0,74,1,5,0,65,5,0,42,0,0,1,0,0,17,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1038,80,70,1,4,,,,,,
1759,42073011300,12-Mar,39,7,1734,1825.75,0,1252.43,1558.5,0,1402.16,2,8,0,161,1,0,62,0,0,1,7,0,83,0,0,2,0,0,4,0,0,9,0,0,0,1,0,0,0,0,0,0,19,0,0,0,1,0,4,1,0,12,0,0,0,0,0,3,0,0,0,1780,2960,169,1,21,,,,,,
1760,42073011400,12-Mar,27,11,776,610.2,0,723.26,0,0,245,0,5,0,53,4,0,40,0,0,0,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,814,245,58,0,1,,,,,,
1761,42073011500,12-Mar,57,12,1855,1396.5,0,1197.13,1667,0,1287.76,4,6,0,116,2,0,40,1,0,8,3,0,49,0,0,0,0,0,1,0,0,18,0,0,0,1,0,0,1,0,0,0,38,0,0,4,1,0,7,3,0,21,0,0,0,0,0,3,0,0,3,1924,2954,122,2,42,,,,,,
1762,42073011600,12-Mar,69,44,1917,1965.25,0,1667,1437.57,0,931.7,7,4,0,19,0,0,1,0,0,3,4,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,94,1,0,20,1,0,11,5,0,30,0,0,1,0,0,12,0,0,20,2030,2369,23,9,101,,,,,,
1763,42073011700,12-Mar,66,57,1020,1398.75,0,1944.29,1600.6,0,1195.56,5,4,0,45,0,0,1,1,0,2,3,0,40,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,39,0,0,9,0,0,0,5,0,22,0,0,0,0,0,5,0,0,3,1143,2796,49,4,44,,,,,,
1764,42073011800,12-Mar,299,147,1460,1079.27,0,1431.86,1634.4,0,1205.55,63,15,0,14,0,0,0,0,0,0,11,0,11,0,0,0,3,0,3,1,0,0,0,0,0,0,3,0,7,0,0,0,156,4,0,36,0,0,0,53,0,83,0,0,2,3,0,13,3,0,22,1906,2839,29,10,219,,,,,,
1765,42075000100,12-Mar,421,327,2335,1309.5,0,1198.91,847.7,0,553.2,30,82,0,149,24,0,50,7,0,20,47,0,70,0,0,0,0,0,0,4,0,9,0,0,0,1,0,0,0,0,0,0,96,16,0,70,3,0,5,9,0,7,0,0,0,0,0,0,2,0,14,3083,1400,231,1,126,,,,,,
1766,42075000200,12-Mar,222,155,2332,1340.06,0,1091.14,667.08,0,668.25,12,31,0,71,10,0,33,1,0,0,20,0,34,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,64,8,0,33,1,0,6,2,0,10,0,0,1,0,0,1,1,0,13,2709,1335,102,1,76,,,,,,
1767,42075000300,12-Mar,149,164,1783,1401.71,0,1241.59,743,0,489.04,4,24,0,123,6,0,55,1,0,1,14,0,60,0,0,0,0,0,0,3,0,7,0,0,0,4,0,0,3,0,0,0,50,3,0,30,0,0,0,1,0,4,0,0,1,0,0,2,0,0,13,2096,1232,147,7,54,,,,,,
1768,42075000401,12-Mar,82,170,1777,2084.33,0,1255.44,1361,0,882.96,6,9,0,78,0,0,22,1,0,0,8,0,43,0,0,0,0,0,2,0,0,11,0,0,0,3,0,0,0,0,0,0,52,0,0,30,1,0,0,5,0,17,0,0,0,0,0,3,0,0,2,2029,2243,87,3,58,,,,,,
1769,42075000402,12-Mar,63,66,1727,1362.94,0,1167.48,1020.5,0,1032.88,2,16,0,202,2,0,38,0,0,0,13,0,164,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,34,1,0,18,0,0,0,1,0,14,0,0,0,0,0,1,0,0,1,1856,2053,218,1,36,,,,,,
1770,42075000500,12-Mar,160,85,1689,1703.28,0,1110.92,1033.3,0,534.56,10,25,0,36,2,0,17,3,0,0,19,0,16,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,32,7,0,22,0,0,1,3,0,3,0,0,3,0,0,1,0,0,2,1934,1567,61,1,42,,,,,,
1771,42075002000,12-Mar,98,41,1475,1235.59,0,1046.04,0,0,0,0,29,0,184,6,0,50,5,0,11,16,0,78,0,0,0,0,0,5,2,0,40,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614,0,213,6,0,,,,,,
1772,42075002100,12-Mar,50,2,1850,1186.75,0,1302.59,0,0,294,0,16,0,173,8,0,36,0,0,8,8,0,109,0,0,2,0,0,3,0,0,15,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1902,294,189,1,8,,,,,,
1773,42075002200,12-Mar,33,32,2225,1176.44,0,1277.34,0,0,1305,0,9,0,298,0,0,31,1,0,32,4,0,204,0,0,4,1,0,11,3,0,16,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2290,1305,307,5,1,,,,,,
1774,42075002300,12-Mar,45,60,1032,855.33,0,1364.29,0,0,617,0,12,0,58,9,0,17,0,0,1,3,0,33,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137,617,70,0,1,,,,,,
1775,42075002400,12-Mar,30,10,1061,1612.2,0,955.1,0,0,0,0,5,0,78,0,0,22,1,0,33,4,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,0,83,0,0,,,,,,
1776,42075002500,12-Mar,151,110,2285,1503,0,1945.76,584.8,0,493.67,5,20,0,633,3,0,12,3,0,119,14,0,483,0,0,9,0,0,0,0,0,10,0,0,0,1,0,0,1,0,0,0,43,5,0,15,0,0,0,0,0,6,0,0,22,0,0,0,0,0,0,2546,1078,653,2,48,,,,,,
1777,42075002600,12-Mar,99,35,1131,1623.12,0,166.78,1471.75,0,856.25,8,26,0,315,5,0,6,2,0,0,17,0,8,2,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,9,1,0,0,4,0,3,0,0,0,0,0,0,0,0,0,1265,2328,341,0,20,,,,,,
1778,42075002701,12-Mar,149,57,2410,1527.71,0,1251.71,1257.18,0,823.36,11,17,0,95,5,0,17,2,0,38,10,0,36,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,11,5,0,7,1,0,0,5,0,3,0,0,0,0,0,1,0,0,0,2616,2080,112,0,22,,,,,,
1779,42075002702,12-Mar,90,30,2677,1556.1,0,1277.65,484,0,558.26,1,10,0,136,1,0,30,1,0,6,7,0,83,0,0,4,0,0,0,1,0,13,0,0,0,2,0,0,1,0,0,0,19,1,0,12,0,0,2,0,0,1,0,0,0,0,0,0,0,0,4,2797,1042,146,3,20,,,,,,
1780,42075002800,12-Mar,185,28,3537,1398.35,0,1463.68,0,0,114.33,0,52,0,381,4,0,16,9,0,20,30,0,312,0,0,4,4,0,6,5,0,23,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3750,114,433,10,3,,,,,,
1781,42075002900,12-Mar,146,61,1337,1669.27,0,1073.33,581,0,526,5,22,0,60,1,0,9,1,0,9,19,0,29,0,0,10,0,0,2,1,0,1,0,0,0,22,0,0,0,0,0,0,12,2,0,4,2,0,3,0,0,1,0,0,0,0,0,3,1,0,1,1544,1107,82,22,17,,,,,,
1782,42075003000,12-Mar,33,6,1950,1393.71,0,1407.01,0,0,0,0,14,0,527,1,0,72,0,0,32,11,0,397,1,0,5,0,0,8,1,0,13,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0,541,8,0,,,,,,
1783,42075003100,12-Mar,20,29,1116,1547.2,0,1091.88,0,0,0,0,5,0,68,0,0,11,0,0,13,4,0,36,0,0,1,0,0,1,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,0,73,1,0,,,,,,
1784,42075003200,12-Mar,83,14,2019,1102.36,0,1665.53,0,0,844.6,0,11,0,268,2,0,13,1,0,48,6,0,196,0,0,2,0,0,4,2,0,5,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2116,844,279,3,5,,,,,,
1785,42075003300,12-Mar,62,33,811,1579.89,0,1717.81,1439.5,0,725.38,2,9,0,27,0,0,6,0,0,0,6,0,19,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,13,1,0,7,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,906,2164,36,1,15,,,,,,
1786,42075003400,12-Mar,31,16,1309,762.5,0,1941.41,0,0,678.7,0,4,0,176,3,0,8,0,0,0,1,0,164,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1356,678,180,3,10,,,,,,
1787,42075003500,12-Mar,220,64,2136,1723.24,0,1200.62,403.11,0,453.61,9,25,0,122,1,0,8,1,0,35,20,0,64,0,0,0,0,0,2,3,0,13,0,0,0,2,0,0,1,0,0,0,23,5,0,6,0,0,2,0,0,3,0,0,0,1,0,9,3,0,3,2420,856,147,3,32,,,,,,
1788,42075003600,12-Mar,61,22,1545,666.09,0,1259.62,984,0,517.89,3,11,0,136,1,0,9,0,0,7,4,0,120,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,14,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,1628,1501,147,0,21,,,,,,
1789,42075003700,12-Mar,38,3,1348,1784.88,0,836.83,0,0,889.33,0,8,0,390,0,0,2,0,0,145,7,0,141,0,0,0,0,0,3,1,0,99,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1389,889,398,0,3,,,,,,
1790,42075003800,12-Mar,85,14,3798,1248.64,0,1153.26,0,0,574.67,0,22,0,304,2,0,26,3,0,1,13,0,143,0,0,2,1,0,3,3,0,129,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3897,574,326,3,3,,,,,,
1791,42075003901,12-Mar,193,125,1821,1217.67,0,1393.35,505,0,580.85,2,36,0,65,3,0,9,5,0,3,22,0,44,0,0,0,6,0,1,0,0,8,0,1,0,6,0,0,1,0,0,0,13,0,0,2,1,0,5,0,0,1,0,0,4,1,0,1,0,0,0,2139,1085,101,8,15,,,,,,
1792,42075003902,12-Mar,230,125,2176,210.53,0,375.53,343,0,732.45,2,126,0,399,1,0,77,1,0,64,5,0,17,117,0,235,2,0,5,0,0,1,0,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,1,2531,1075,525,2,13,,,,,,
1793,42075004000,12-Mar,73,13,2684,1656,0,1749.49,0,0,0,0,13,0,304,0,0,11,0,0,15,10,0,240,0,0,5,0,0,10,3,0,23,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2770,0,317,13,0,,,,,,
1794,42075004100,12-Mar,48,8,632,1217.25,0,952.02,0,0,0,0,8,0,50,2,0,9,0,0,2,5,0,19,1,0,1,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,0,58,0,0,,,,,,
1795,42075004200,12-Mar,26,7,1583,482.4,0,1929.19,0,0,0,0,5,0,257,1,0,14,0,0,0,1,0,235,3,0,1,0,0,6,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,262,2,0,,,,,,
1796,42077000101,12-Mar,250,303,1807,1138.84,0,877.52,685.65,0,644.18,17,32,0,29,6,0,15,7,0,1,18,0,11,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,7,0,83,0,0,0,5,0,4,0,0,6,4,0,6,1,0,0,2360,1329,61,0,116,,,,,,
1797,42077000102,12-Mar,451,108,1730,1059.61,0,972.21,426.97,0,372.5,34,64,0,33,19,0,14,12,0,2,31,0,15,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,16,14,0,10,0,0,1,4,0,0,8,0,1,5,0,4,3,0,0,2289,799,97,3,50,,,,,,
1798,42077000400,12-Mar,119,110,1283,1096,0,1155.73,825,0,656.51,8,23,0,56,5,0,20,6,0,4,11,0,30,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,49,2,0,23,2,0,10,2,0,4,0,0,0,0,0,1,2,0,11,1512,1481,79,0,57,,,,,,
1799,42077000500,12-Mar,146,94,837,957.06,0,823.45,313.53,0,614.78,15,51,0,38,8,0,11,0,0,2,28,0,13,10,0,0,0,0,0,5,0,12,0,0,0,1,10,0,1,0,0,0,41,3,0,17,1,0,4,1,0,6,9,0,3,0,0,0,1,0,11,1077,928,89,12,56,,,,,,
1800,42077000600,12-Mar,76,78,2383,1120.25,0,733.95,0,0,373.78,0,8,0,39,2,0,12,2,0,9,4,0,10,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,1,0,0,0,50,0,0,20,0,0,3,0,0,3,0,0,12,0,0,9,0,0,3,2537,373,47,1,50,,,,,,
1801,42077000700,12-Mar,119,100,1358,1000,0,1172.39,739.83,0,691.47,12,20,0,41,4,0,13,3,0,0,9,0,27,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,27,3,0,3,3,0,3,0,0,2,0,0,0,4,0,3,1577,1431,61,0,50,,,,,,
1802,42077000800,12-Mar,78,179,1406,1250.75,0,639.44,921.67,0,522.24,3,12,0,85,3,0,37,0,0,4,9,0,20,0,0,0,0,0,21,0,0,3,0,0,0,1,0,0,6,0,0,0,101,0,0,60,3,0,2,0,0,7,0,0,0,0,0,22,0,0,10,1663,1443,97,7,104,,,,,,
1803,42077000900,12-Mar,41,112,686,810,0,933.88,818.57,0,761.05,7,4,0,77,2,0,38,1,0,0,1,0,36,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,38,5,0,24,0,0,5,2,0,6,0,0,0,0,0,2,0,0,1,839,1579,81,2,45,,,,,,
1804,42077001000,12-Mar,166,274,1230,975.05,0,898.79,660.67,0,455.75,12,40,0,141,12,0,64,2,0,5,20,0,55,0,0,0,5,0,13,1,0,4,0,1,0,0,2,0,4,0,0,0,72,5,0,50,1,0,2,4,0,1,1,0,0,1,0,17,0,0,2,1670,1116,181,7,84,,,,,,
1805,42077001200,12-Mar,43,166,1089,920.6,0,984.95,434,0,1097,1,5,0,87,2,0,2,1,0,82,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1298,1531,92,0,5,,,,,,
1806,42077001401,12-Mar,207,223,3115,1198.87,0,980.6,688,0,559.67,5,52,0,43,13,0,9,6,0,5,31,0,20,1,0,0,0,0,0,1,0,9,0,0,0,0,0,0,5,0,0,0,86,1,0,52,1,0,6,1,0,7,0,0,2,1,0,2,1,0,17,3545,1247,95,5,91,,,,,,
1807,42077001402,12-Mar,197,64,1029,1170.52,0,661,648.65,0,458.11,17,27,0,5,8,0,2,3,0,0,15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,5,0,4,1,0,0,5,0,1,1,0,0,0,0,0,5,0,4,1290,1106,32,0,26,,,,,,
1808,42077001501,12-Mar,250,256,2821,1131.79,0,393.33,1017.47,0,571,15,39,0,190,10,0,8,4,0,7,23,0,24,0,0,2,0,0,0,2,0,149,0,0,0,0,0,0,1,0,0,0,39,1,0,22,5,0,7,7,0,0,0,0,4,0,0,1,2,0,5,3327,1588,229,1,54,,,,,,
1809,42077001502,12-Mar,58,331,3244,1000,0,1159.81,301,0,548.35,2,9,0,104,2,0,12,2,0,10,4,0,80,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,54,1,0,41,0,0,2,0,0,0,0,0,11,0,0,0,1,0,0,3633,849,113,2,56,,,,,,
1810,42077001600,12-Mar,63,106,1288,1089.3,0,1064.28,754.38,0,385.05,8,10,0,54,1,0,17,1,0,5,6,0,30,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,11,0,0,0,97,5,0,40,1,0,9,1,0,1,0,0,2,1,0,44,0,0,1,1457,1139,64,11,105,,,,,,
1811,42077001700,12-Mar,72,74,1619,1043,0,940.17,680,0,571.87,1,12,0,59,5,0,17,2,0,6,5,0,28,0,0,6,0,0,2,0,0,0,0,0,0,4,0,0,9,0,0,0,62,1,0,33,0,0,7,0,0,4,0,0,13,0,0,4,0,0,1,1765,1251,71,13,63,,,,,,
1812,42077001800,12-Mar,148,458,1950,1215.7,0,934.42,1406.33,0,589.51,12,23,0,143,3,0,40,1,0,4,16,0,65,0,0,1,2,0,5,1,0,28,0,0,0,0,0,0,2,0,0,0,160,1,0,59,2,0,12,9,0,20,0,0,1,0,0,17,0,0,51,2556,1995,166,2,172,,,,,,
