_id,route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,avg_riders,day_count
21753,71D,,71D - HAMILTON,East Liberty,Bus,2024-06-01,202406,WEEKDAY,1310.75,20
21754,74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2024-06-01,202406,WEEKDAY,655.7,20
21755,75,,75 - ELLSWORTH,East Liberty,Bus,2024-06-01,202406,WEEKDAY,2112.05,20
21756,77,,77 - PENN HILLS,East Liberty,Bus,2024-06-01,202406,WEEKDAY,1139.25,20
21757,79,,79 - EAST HILLS,East Liberty,Bus,2024-06-01,202406,WEEKDAY,481.05,20
21758,8,,8 - PERRYSVILLE,Ross,Bus,2024-06-01,202406,WEEKDAY,1621.1,20
21759,81,,81 - OAK HILL,West Mifflin,Bus,2024-06-01,202406,WEEKDAY,1106.3,20
21760,82,,82 - LINCOLN,East Liberty,Bus,2024-06-01,202406,WEEKDAY,3450.7,20
21761,83,,83 - BEDFORD HILL,West Mifflin,Bus,2024-06-01,202406,WEEKDAY,1542.95,20
21762,86,,86 - LIBERTY,East Liberty,Bus,2024-06-01,202406,WEEKDAY,1733.05,20
21763,87,,87 - FRIENDSHIP,East Liberty,Bus,2024-06-01,202406,WEEKDAY,1206.45,20
21764,88,,88 - PENN,East Liberty,Bus,2024-06-01,202406,WEEKDAY,1150.5,20
21765,89,,89 - GARFIELD COMMONS,East Liberty,Bus,2024-06-01,202406,WEEKDAY,169.5,20
21766,91,,91 - BUTLER STREET,Ross,Bus,2024-06-01,202406,WEEKDAY,2217.75,20
21767,93,,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2024-06-01,202406,WEEKDAY,1181.3,20
21768,BLUE,,BLUE - SouthHills Village via Overbrook,South Hills Village,Rail,2024-06-01,202406,WEEKDAY,3834.8,20
21769,G2,,G2 - WEST BUSWAY,Collier,Bus,2024-06-01,202406,WEEKDAY,1320.75,20
21770,G3,,G3 - MOON FLYER,Collier,Bus,2024-06-01,202406,WEEKDAY,212.25,20
21771,G31,,G31 - BRIDGEVILLE FLYER,Collier,Bus,2024-06-01,202406,WEEKDAY,233.6,20
21772,MI,,MONONGAHELA INCLINE,Incline,Incline,2024-06-01,202406,WEEKDAY,959.1,20
21773,O1,,O1 - ROSS FLYER,Ross,Bus,2024-06-01,202406,WEEKDAY,274.25,20
21774,O12,,O12 - MCKNIGHT FLYER,Ross,Bus,2024-06-01,202406,WEEKDAY,404.35,20
21775,O5,,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2024-06-01,202406,WEEKDAY,41.9,20
21776,P1,,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2024-06-01,202406,WEEKDAY,4925.05,20
21777,P10,,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2024-06-01,202406,WEEKDAY,212.8,20
21778,P12,,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2024-06-01,202406,WEEKDAY,286.1,20
21779,P13,,P13 - MOUNT ROYAL FLYER,Ross,Bus,2024-06-01,202406,WEEKDAY,69.6,20
21780,P16,,P16 - PENN HILLS FLYER,East Liberty,Bus,2024-06-01,202406,WEEKDAY,302.2,20
21781,P17,,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2024-06-01,202406,WEEKDAY,401.5,20
21782,P3,,P3 - EAST BUSWAY-OAKLAND,East Liberty,Bus,2024-06-01,202406,WEEKDAY,1462.85,20
21783,P67,,P67 - MONROEVILLE FLYER,East Liberty,Bus,2024-06-01,202406,WEEKDAY,128.75,20
21784,P68,,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2024-06-01,202406,WEEKDAY,1136.1,20
21785,P69,,P69 - TRAFFORD FLYER,East Liberty,Bus,2024-06-01,202406,WEEKDAY,163.05,20
21786,P7,,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2024-06-01,202406,WEEKDAY,284.65,20
21787,P71,,P71 - SWISSVALE FLYER,East Liberty,Bus,2024-06-01,202406,WEEKDAY,140.7,20
21788,P76,,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2024-06-01,202406,WEEKDAY,279.25,20
21789,P78,,P78 - OAKMONT FLYER,East Liberty,Bus,2024-06-01,202406,WEEKDAY,746.95,20
21790,RED,,RED - Castle Shannon via Beechview,South Hills Village,Rail,2024-06-01,202406,WEEKDAY,2456.3,20
21791,SLVR,,SLVR - Libary via Overbrook,South Hills Village,Rail,2024-06-01,202406,WEEKDAY,3669.05,20
21792,Y1,,Y1 - LARGE FLYER,West Mifflin,Bus,2024-06-01,202406,WEEKDAY,103.55,20
21793,Y45,,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2024-06-01,202406,WEEKDAY,66.1,20
21794,Y46,,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2024-06-01,202406,WEEKDAY,904.35,20
21795,Y47,,Y47 - CURRY FLYER,West Mifflin,Bus,2024-06-01,202406,WEEKDAY,541.35,20
21796,Y49,,Y49 - PROSPECT FLYER,West Mifflin,Bus,2024-06-01,202406,WEEKDAY,695.4,20
21814,1,,1 - FREEPORT ROAD,Ross,Bus,2024-07-01,202407,SAT.,1210.75,4
21815,11,,11 - FINEVIEW,Ross,Bus,2024-07-01,202407,SAT.,160,4
21816,12,,12 - MCKNIGHT,Ross,Bus,2024-07-01,202407,SAT.,1063.5,4
21817,13,,13 - BELLEVUE,Ross,Bus,2024-07-01,202407,SAT.,1073.25,4
21818,14,,14 - OHIO VALLEY,Ross,Bus,2024-07-01,202407,SAT.,378.25,4
21819,15,,15 - CHARLES,Ross,Bus,2024-07-01,202407,SAT.,557.5,4
21820,16,,16 - BRIGHTON,Ross,Bus,2024-07-01,202407,SAT.,1448,4
21821,17,,17 - SHADELAND,Ross,Bus,2024-07-01,202407,SAT.,351,4
21822,2,,2 - MOUNT ROYAL,Ross,Bus,2024-07-01,202407,SAT.,203.25,4
21823,20,,20 - KENNEDY,Collier,Bus,2024-07-01,202407,SAT.,208.75,4
21824,21,,21 - CORAOPOLIS,Collier,Bus,2024-07-01,202407,SAT.,595.75,4
21825,22,,22 - MCCOY,Collier,Bus,2024-07-01,202407,SAT.,328,4
21826,24,,24 - WEST PARK,Collier,Bus,2024-07-01,202407,SAT.,781.75,4
21827,26,,26 - CHARTIERS,Collier,Bus,2024-07-01,202407,SAT.,417.75,4
21828,27,,27 - FAIRYWOOD,Collier,Bus,2024-07-01,202407,SAT.,475.5,4
21829,28X,,28X - AIRPORT FLYER,East Liberty,Bus,2024-07-01,202407,SAT.,1146.5,4
21830,29,,29 - ROBINSON,Collier,Bus,2024-07-01,202407,SAT.,454.75,4
21831,31,,31 - BRIDGEVILLE,Collier,Bus,2024-07-01,202407,SAT.,619.75,4
21832,36,,36 - BANKSVILLE,Collier,Bus,2024-07-01,202407,SAT.,118.75,4
21833,37,,37 - CASTLE SHANNON,Collier,Bus,2024-07-01,202407,SAT.,383,4
21834,38,,38 - GREEN TREE,Collier,Bus,2024-07-01,202407,SAT.,248,4
21835,39,,39 - BROOKLINE,Collier,Bus,2024-07-01,202407,SAT.,278.25,4
21836,4,,4 - TROY HILL,Ross,Bus,2024-07-01,202407,SAT.,152,4
21837,40,,40 - MOUNT WASHINGTON,Ross,Bus,2024-07-01,202407,SAT.,203,4
21838,41,,41 - BOWER HILL,Collier,Bus,2024-07-01,202407,SAT.,433,4
21839,42,,42 - POTOMAC,Collier,Bus,2024-07-01,202407,SAT.,761,4
21840,43,,43 - BAILEY,Collier,Bus,2024-07-01,202407,SAT.,204.75,4
21841,44,,44 - VIA KNOXVILLE,Collier,Bus,2024-07-01,202407,SAT.,330.25,4
21842,48,,48 - ARLINGTON,Collier,Bus,2024-07-01,202407,SAT.,1553.25,4
21843,51,,51 - CARRICK,West Mifflin,Bus,2024-07-01,202407,SAT.,4152,4
21844,53,,53 - HOMESTEAD PARK,West Mifflin,Bus,2024-07-01,202407,SAT.,194,4
21845,54,,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2024-07-01,202407,SAT.,1643.25,4
21846,55,,55 - GLASSPORT,West Mifflin,Bus,2024-07-01,202407,SAT.,706.25,4
21847,56,,56 - LINCOLN PLACE,West Mifflin,Bus,2024-07-01,202407,SAT.,579,4
21848,57,,57 - HAZELWOOD,West Mifflin,Bus,2024-07-01,202407,SAT.,731.5,4
21849,58,,58 - GREENFIELD,East Liberty,Bus,2024-07-01,202407,SAT.,154.25,4
21850,59,,59 - MON VALLEY,West Mifflin,Bus,2024-07-01,202407,SAT.,1555.5,4
21851,6,,6 - SPRING HILL,Ross,Bus,2024-07-01,202407,SAT.,752,4
21852,60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2024-07-01,202407,SAT.,208.25,4
21853,61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,2024-07-01,202407,SAT.,2501,4
21854,61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2024-07-01,202407,SAT.,2109.75,4
21855,61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2024-07-01,202407,SAT.,3152.75,4
21856,61D,,61D - MURRAY,West Mifflin,Bus,2024-07-01,202407,SAT.,1343.25,4
21857,64,,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,2024-07-01,202407,SAT.,1534.5,4
21858,67,,67 - MONROEVILLE,East Liberty,Bus,2024-07-01,202407,SAT.,759.5,4
21859,69,,69 - TRAFFORD,East Liberty,Bus,2024-07-01,202407,SAT.,226.25,4
21860,71A,,71A - NEGLEY,East Liberty,Bus,2024-07-01,202407,SAT.,1321.75,4
21861,71B,,71B - HIGHLAND PARK,East Liberty,Bus,2024-07-01,202407,SAT.,2178.75,4
21862,71C,,71C - POINT BREEZE,East Liberty,Bus,2024-07-01,202407,SAT.,1476,4
21863,71D,,71D - HAMILTON,East Liberty,Bus,2024-07-01,202407,SAT.,816.5,4
21864,74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2024-07-01,202407,SAT.,273.5,4
21865,75,,75 - ELLSWORTH,East Liberty,Bus,2024-07-01,202407,SAT.,1147.25,4
21866,77,,77 - PENN HILLS,East Liberty,Bus,2024-07-01,202407,SAT.,755.75,4
21867,79,,79 - EAST HILLS,East Liberty,Bus,2024-07-01,202407,SAT.,457.75,4
21868,8,,8 - PERRYSVILLE,Ross,Bus,2024-07-01,202407,SAT.,1031.25,4
21869,81,,81 - OAK HILL,West Mifflin,Bus,2024-07-01,202407,SAT.,655,4
21870,82,,82 - LINCOLN,East Liberty,Bus,2024-07-01,202407,SAT.,2226.75,4
21871,83,,83 - BEDFORD HILL,West Mifflin,Bus,2024-07-01,202407,SAT.,993,4
21872,86,,86 - LIBERTY,East Liberty,Bus,2024-07-01,202407,SAT.,1481,4
21873,87,,87 - FRIENDSHIP,East Liberty,Bus,2024-07-01,202407,SAT.,713.25,4
21874,88,,88 - PENN,East Liberty,Bus,2024-07-01,202407,SAT.,779,4
21875,89,,89 - GARFIELD COMMONS,East Liberty,Bus,2024-07-01,202407,SAT.,92,4
21876,91,,91 - BUTLER STREET,Ross,Bus,2024-07-01,202407,SAT.,1141.75,4
21877,93,,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2024-07-01,202407,SAT.,389.5,4
21878,BLUE,,BLUE - SouthHills Village via Overbrook,South Hills Village,Rail,2024-07-01,202407,SAT.,4153.75,4
21879,G2,,G2 - WEST BUSWAY,Collier,Bus,2024-07-01,202407,SAT.,666.25,4
21880,MI,,MONONGAHELA INCLINE,Incline,Incline,2024-07-01,202407,SAT.,2150,4
21881,P1,,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2024-07-01,202407,SAT.,3183.75,4
21882,P68,,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2024-07-01,202407,SAT.,782.25,4
21883,RED,,RED - Castle Shannon via Beechview,South Hills Village,Rail,2024-07-01,202407,SAT.,26.25,4
21884,SLVR,,SLVR - Libary via Overbrook,South Hills Village,Rail,2024-07-01,202407,SAT.,2038.5,4
21885,Y46,,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2024-07-01,202407,SAT.,498,4
21886,Y47,,Y47 - CURRY FLYER,West Mifflin,Bus,2024-07-01,202407,SAT.,399.5,4
21887,Y49,,Y49 - PROSPECT FLYER,West Mifflin,Bus,2024-07-01,202407,SAT.,635.25,4
21888,1,,1 - FREEPORT ROAD,Ross,Bus,2024-07-01,202407,SUN.,917,5
21889,11,,11 - FINEVIEW,Ross,Bus,2024-07-01,202407,SUN.,120.8,5
21890,12,,12 - MCKNIGHT,Ross,Bus,2024-07-01,202407,SUN.,713,5
21891,13,,13 - BELLEVUE,Ross,Bus,2024-07-01,202407,SUN.,643.8,5
21892,14,,14 - OHIO VALLEY,Ross,Bus,2024-07-01,202407,SUN.,257.4,5
21893,15,,15 - CHARLES,Ross,Bus,2024-07-01,202407,SUN.,363,5
21894,16,,16 - BRIGHTON,Ross,Bus,2024-07-01,202407,SUN.,1255.8,5
21895,17,,17 - SHADELAND,Ross,Bus,2024-07-01,202407,SUN.,449.8,5
21896,2,,2 - MOUNT ROYAL,Ross,Bus,2024-07-01,202407,SUN.,142,5
21897,20,,20 - KENNEDY,Collier,Bus,2024-07-01,202407,SUN.,112.2,5
21898,21,,21 - CORAOPOLIS,Collier,Bus,2024-07-01,202407,SUN.,450.4,5
21899,22,,22 - MCCOY,Collier,Bus,2024-07-01,202407,SUN.,164.2,5
21900,24,,24 - WEST PARK,Collier,Bus,2024-07-01,202407,SUN.,632.6,5
21901,26,,26 - CHARTIERS,Collier,Bus,2024-07-01,202407,SUN.,306.6,5
21902,27,,27 - FAIRYWOOD,Collier,Bus,2024-07-01,202407,SUN.,376,5
21903,28X,,28X - AIRPORT FLYER,East Liberty,Bus,2024-07-01,202407,SUN.,1197,5
21904,29,,29 - ROBINSON,Collier,Bus,2024-07-01,202407,SUN.,251,5
21905,31,,31 - BRIDGEVILLE,Collier,Bus,2024-07-01,202407,SUN.,520.4,5
21906,36,,36 - BANKSVILLE,Collier,Bus,2024-07-01,202407,SUN.,99.4,5
21907,37,,37 - CASTLE SHANNON,Collier,Bus,2024-07-01,202407,SUN.,349,5
21908,38,,38 - GREEN TREE,Collier,Bus,2024-07-01,202407,SUN.,166.6,5
21909,39,,39 - BROOKLINE,Collier,Bus,2024-07-01,202407,SUN.,109.8,5
21910,4,,4 - TROY HILL,Ross,Bus,2024-07-01,202407,SUN.,79.4,5
21911,40,,40 - MOUNT WASHINGTON,Ross,Bus,2024-07-01,202407,SUN.,155.2,5
21912,41,,41 - BOWER HILL,Collier,Bus,2024-07-01,202407,SUN.,262.6,5
21913,42,,42 - POTOMAC,Collier,Bus,2024-07-01,202407,SUN.,679,5
21914,43,,43 - BAILEY,Collier,Bus,2024-07-01,202407,SUN.,176.8,5
21915,44,,44 - VIA KNOXVILLE,Collier,Bus,2024-07-01,202407,SUN.,216.8,5
21916,48,,48 - ARLINGTON,Collier,Bus,2024-07-01,202407,SUN.,992.4,5
21917,51,,51 - CARRICK,West Mifflin,Bus,2024-07-01,202407,SUN.,3032.2,5
21918,53,,53 - HOMESTEAD PARK,West Mifflin,Bus,2024-07-01,202407,SUN.,114.4,5
21919,54,,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2024-07-01,202407,SUN.,913.2,5
21920,55,,55 - GLASSPORT,West Mifflin,Bus,2024-07-01,202407,SUN.,585,5
21921,56,,56 - LINCOLN PLACE,West Mifflin,Bus,2024-07-01,202407,SUN.,470,5
21922,57,,57 - HAZELWOOD,West Mifflin,Bus,2024-07-01,202407,SUN.,575.8,5
21923,58,,58 - GREENFIELD,East Liberty,Bus,2024-07-01,202407,SUN.,100.2,5
21924,59,,59 - MON VALLEY,West Mifflin,Bus,2024-07-01,202407,SUN.,1131.2,5
21925,6,,6 - SPRING HILL,Ross,Bus,2024-07-01,202407,SUN.,638.4,5
21926,60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2024-07-01,202407,SUN.,159.2,5
21927,61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,2024-07-01,202407,SUN.,1827,5
21928,61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2024-07-01,202407,SUN.,1484.2,5
21929,61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2024-07-01,202407,SUN.,2444.2,5
21930,61D,,61D - MURRAY,West Mifflin,Bus,2024-07-01,202407,SUN.,984.6,5
21931,64,,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,2024-07-01,202407,SUN.,912.4,5
21932,67,,67 - MONROEVILLE,East Liberty,Bus,2024-07-01,202407,SUN.,481.8,5
21933,69,,69 - TRAFFORD,East Liberty,Bus,2024-07-01,202407,SUN.,170.4,5
21934,71A,,71A - NEGLEY,East Liberty,Bus,2024-07-01,202407,SUN.,929.8,5
21935,71B,,71B - HIGHLAND PARK,East Liberty,Bus,2024-07-01,202407,SUN.,1330.2,5
21936,71C,,71C - POINT BREEZE,East Liberty,Bus,2024-07-01,202407,SUN.,1168.2,5
21937,71D,,71D - HAMILTON,East Liberty,Bus,2024-07-01,202407,SUN.,514,5
21938,74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2024-07-01,202407,SUN.,150.8,5
21939,75,,75 - ELLSWORTH,East Liberty,Bus,2024-07-01,202407,SUN.,870.6,5
21940,77,,77 - PENN HILLS,East Liberty,Bus,2024-07-01,202407,SUN.,563.6,5
21941,79,,79 - EAST HILLS,East Liberty,Bus,2024-07-01,202407,SUN.,279.4,5
21942,8,,8 - PERRYSVILLE,Ross,Bus,2024-07-01,202407,SUN.,779.4,5
21943,81,,81 - OAK HILL,West Mifflin,Bus,2024-07-01,202407,SUN.,576.2,5
21944,82,,82 - LINCOLN,East Liberty,Bus,2024-07-01,202407,SUN.,1867.6,5
21945,83,,83 - BEDFORD HILL,West Mifflin,Bus,2024-07-01,202407,SUN.,768,5
21946,86,,86 - LIBERTY,East Liberty,Bus,2024-07-01,202407,SUN.,1239.4,5
21947,87,,87 - FRIENDSHIP,East Liberty,Bus,2024-07-01,202407,SUN.,211.8,5
21948,88,,88 - PENN,East Liberty,Bus,2024-07-01,202407,SUN.,541.2,5
21949,89,,89 - GARFIELD COMMONS,East Liberty,Bus,2024-07-01,202407,SUN.,86.6,5
21950,91,,91 - BUTLER STREET,Ross,Bus,2024-07-01,202407,SUN.,820.2,5
21951,93,,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2024-07-01,202407,SUN.,253.4,5
21952,BLUE,,BLUE - SouthHills Village via Overbrook,South Hills Village,Rail,2024-07-01,202407,SUN.,2886.4,5
21953,G2,,G2 - WEST BUSWAY,Collier,Bus,2024-07-01,202407,SUN.,542.2,5
21954,MI,,MONONGAHELA INCLINE,Incline,Incline,2024-07-01,202407,SUN.,959.2,5
21955,P1,,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2024-07-01,202407,SUN.,2232.2,5
21956,P68,,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2024-07-01,202407,SUN.,661,5
21957,RED,,RED - Castle Shannon via Beechview,South Hills Village,Rail,2024-07-01,202407,SUN.,15,5
21958,SLVR,,SLVR - Libary via Overbrook,South Hills Village,Rail,2024-07-01,202407,SUN.,1589.6,5
21959,Y46,,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2024-07-01,202407,SUN.,473.8,5
21960,Y49,,Y49 - PROSPECT FLYER,West Mifflin,Bus,2024-07-01,202407,SUN.,488.8,5
21961,1,,1 - FREEPORT ROAD,Ross,Bus,2024-07-01,202407,WEEKDAY,1590.54545454545,22
21962,11,,11 - FINEVIEW,Ross,Bus,2024-07-01,202407,WEEKDAY,346.681818181818,22
21963,12,,12 - MCKNIGHT,Ross,Bus,2024-07-01,202407,WEEKDAY,921.227272727273,22
21964,13,,13 - BELLEVUE,Ross,Bus,2024-07-01,202407,WEEKDAY,1336.81818181818,22
21965,14,,14 - OHIO VALLEY,Ross,Bus,2024-07-01,202407,WEEKDAY,565.181818181818,22
21966,15,,15 - CHARLES,Ross,Bus,2024-07-01,202407,WEEKDAY,709.818181818182,22
21967,16,,16 - BRIGHTON,Ross,Bus,2024-07-01,202407,WEEKDAY,2118.13636363636,22
21968,17,,17 - SHADELAND,Ross,Bus,2024-07-01,202407,WEEKDAY,892.409090909091,22
21969,18,,18 - MANCHESTER,Ross,Bus,2024-07-01,202407,WEEKDAY,44,22
21970,19L,,19L - EMSWORTH LIMITED,Ross,Bus,2024-07-01,202407,WEEKDAY,251.227272727273,22
21971,2,,2 - MOUNT ROYAL,Ross,Bus,2024-07-01,202407,WEEKDAY,431.818181818182,22
21972,20,,20 - KENNEDY,Collier,Bus,2024-07-01,202407,WEEKDAY,337.545454545455,22
21973,21,,21 - CORAOPOLIS,Collier,Bus,2024-07-01,202407,WEEKDAY,917.090909090909,22
21974,22,,22 - MCCOY,Collier,Bus,2024-07-01,202407,WEEKDAY,498.227272727273,22
21975,24,,24 - WEST PARK,Collier,Bus,2024-07-01,202407,WEEKDAY,1251.63636363636,22
21976,26,,26 - CHARTIERS,Collier,Bus,2024-07-01,202407,WEEKDAY,698.318181818182,22
21977,27,,27 - FAIRYWOOD,Collier,Bus,2024-07-01,202407,WEEKDAY,826.045454545455,22
21978,28X,,28X - AIRPORT FLYER,East Liberty,Bus,2024-07-01,202407,WEEKDAY,1275.31818181818,22
21979,29,,29 - ROBINSON,Collier,Bus,2024-07-01,202407,WEEKDAY,778.590909090909,22
21980,31,,31 - BRIDGEVILLE,Collier,Bus,2024-07-01,202407,WEEKDAY,998.090909090909,22
21981,36,,36 - BANKSVILLE,Collier,Bus,2024-07-01,202407,WEEKDAY,348,22
21982,37,,37 - CASTLE SHANNON,Collier,Bus,2024-07-01,202407,WEEKDAY,459,22
21983,38,,38 - GREEN TREE,Collier,Bus,2024-07-01,202407,WEEKDAY,667.454545454545,22
21984,39,,39 - BROOKLINE,Collier,Bus,2024-07-01,202407,WEEKDAY,794.590909090909,22
21985,4,,4 - TROY HILL,Ross,Bus,2024-07-01,202407,WEEKDAY,328.090909090909,22
21986,40,,40 - MOUNT WASHINGTON,Ross,Bus,2024-07-01,202407,WEEKDAY,391.181818181818,22
21987,41,,41 - BOWER HILL,Collier,Bus,2024-07-01,202407,WEEKDAY,790.181818181818,22
21988,42,,42 - POTOMAC,Collier,Bus,2024-07-01,202407,WEEKDAY,1147,22
21989,43,,43 - BAILEY,Collier,Bus,2024-07-01,202407,WEEKDAY,269.318181818182,22
21990,44,,44 - VIA KNOXVILLE,Collier,Bus,2024-07-01,202407,WEEKDAY,482.363636363636,22
21991,48,,48 - ARLINGTON,Collier,Bus,2024-07-01,202407,WEEKDAY,1765.13636363636,22
21992,51,,51 - CARRICK,West Mifflin,Bus,2024-07-01,202407,WEEKDAY,5428.31818181818,22
21993,51L,,51L - CARRICK LIMITED,West Mifflin,Bus,2024-07-01,202407,WEEKDAY,328.227272727273,22
21994,52L,,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2024-07-01,202407,WEEKDAY,223.727272727273,22
21995,53L,,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2024-07-01,202407,WEEKDAY,668.772727272727,22
21996,54,,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2024-07-01,202407,WEEKDAY,2427.36363636364,22
21997,55,,55 - GLASSPORT,West Mifflin,Bus,2024-07-01,202407,WEEKDAY,806.454545454545,22
21998,56,,56 - LINCOLN PLACE,West Mifflin,Bus,2024-07-01,202407,WEEKDAY,957,22
21999,57,,57 - HAZELWOOD,West Mifflin,Bus,2024-07-01,202407,WEEKDAY,767.272727272727,22
22000,58,,58 - GREENFIELD,East Liberty,Bus,2024-07-01,202407,WEEKDAY,361.363636363636,22
22001,59,,59 - MON VALLEY,West Mifflin,Bus,2024-07-01,202407,WEEKDAY,1936.09090909091,22
22002,6,,6 - SPRING HILL,Ross,Bus,2024-07-01,202407,WEEKDAY,931,22
22003,60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2024-07-01,202407,WEEKDAY,401,22
22004,61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,2024-07-01,202407,WEEKDAY,3441.86363636364,22
22005,61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2024-07-01,202407,WEEKDAY,2956.22727272727,22
22006,61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2024-07-01,202407,WEEKDAY,4320.90909090909,22
22007,61D,,61D - MURRAY,West Mifflin,Bus,2024-07-01,202407,WEEKDAY,1840.86363636364,22
22008,64,,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,2024-07-01,202407,WEEKDAY,1461.95454545455,22
22009,65,,65 - SQUIRREL HILL,East Liberty,Bus,2024-07-01,202407,WEEKDAY,104.545454545455,22
22010,67,,67 - MONROEVILLE,East Liberty,Bus,2024-07-01,202407,WEEKDAY,1164.86363636364,22
22011,69,,69 - TRAFFORD,East Liberty,Bus,2024-07-01,202407,WEEKDAY,836.363636363636,22
22012,7,,7 - SPRING GARDEN,Ross,Bus,2024-07-01,202407,WEEKDAY,63.7272727272727,22
22013,71,,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2024-07-01,202407,WEEKDAY,59.4090909090909,22
22014,71A,,71A - NEGLEY,East Liberty,Bus,2024-07-01,202407,WEEKDAY,1982.40909090909,22
22015,71B,,71B - HIGHLAND PARK,East Liberty,Bus,2024-07-01,202407,WEEKDAY,3096.27272727273,22
22016,71C,,71C - POINT BREEZE,East Liberty,Bus,2024-07-01,202407,WEEKDAY,2359.81818181818,22
22017,71D,,71D - HAMILTON,East Liberty,Bus,2024-07-01,202407,WEEKDAY,1253.68181818182,22
22018,74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2024-07-01,202407,WEEKDAY,596.318181818182,22
22019,75,,75 - ELLSWORTH,East Liberty,Bus,2024-07-01,202407,WEEKDAY,1994.18181818182,22
22020,77,,77 - PENN HILLS,East Liberty,Bus,2024-07-01,202407,WEEKDAY,1151.04545454545,22
22021,79,,79 - EAST HILLS,East Liberty,Bus,2024-07-01,202407,WEEKDAY,445.318181818182,22
22022,8,,8 - PERRYSVILLE,Ross,Bus,2024-07-01,202407,WEEKDAY,1613.22727272727,22
22023,81,,81 - OAK HILL,West Mifflin,Bus,2024-07-01,202407,WEEKDAY,1119.5,22
22024,82,,82 - LINCOLN,East Liberty,Bus,2024-07-01,202407,WEEKDAY,3365.72727272727,22
22025,83,,83 - BEDFORD HILL,West Mifflin,Bus,2024-07-01,202407,WEEKDAY,1545.86363636364,22
22026,86,,86 - LIBERTY,East Liberty,Bus,2024-07-01,202407,WEEKDAY,1757.95454545455,22
22027,87,,87 - FRIENDSHIP,East Liberty,Bus,2024-07-01,202407,WEEKDAY,1210.5,22
22028,88,,88 - PENN,East Liberty,Bus,2024-07-01,202407,WEEKDAY,1150.77272727273,22
22029,89,,89 - GARFIELD COMMONS,East Liberty,Bus,2024-07-01,202407,WEEKDAY,163.363636363636,22
22030,91,,91 - BUTLER STREET,Ross,Bus,2024-07-01,202407,WEEKDAY,2211.68181818182,22
22031,93,,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2024-07-01,202407,WEEKDAY,1129.04545454545,22
22032,BLUE,,BLUE - SouthHills Village via Overbrook,South Hills Village,Rail,2024-07-01,202407,WEEKDAY,5205.81818181818,22
22033,G2,,G2 - WEST BUSWAY,Collier,Bus,2024-07-01,202407,WEEKDAY,1309.22727272727,22
22034,G3,,G3 - MOON FLYER,Collier,Bus,2024-07-01,202407,WEEKDAY,194,22
