STOP_ID,ROUTE,STOP_ROUTE,STOP_NAME,CLEVER_ID,LATITUDE,LONGITUDE,ALL_ROUTES,SHELTER,STOP_TYPE,CURRENT_STOP,FY19_AVG_ON,FY19_AVG_OFF,FY19_AVG_TOTAL,FY19_RANK,1806_ON,1806_OFF,1809_ON,1809_OFF,1811_ON,1811_OFF,1903_ON,1903_OFF,1906_ON,1906_OFF
E53530,71B,E53530_71B,ST CLAIR ST AT CALLOWHILL ST,3119,40.477702,-79.919938,"71A, 71B",No Shelter,Bus,,27,0,27,2867,25.8,0.2,26.4,0.5,25.0,0.6,28.7,0.3,27.9,0.3
E10920,64,E10920_64,BROWNS HILL RD AT PARKVIEW B,19375,40.414144,-79.923064,"52L, 53L, 57, 61C, 61D, 64",City of Pittsburgh,Bus,,25,2,27,2868,25.7,1.8,27.1,2.7,23.0,2.3,26.8,2.8,24.8,2.5
S49350,56,S49350_56,W 5TH AVE AT RAMP #2,11003,40.34693,-79.880394,"55, 56, 59",No Shelter,Bus,,24,3,27,2869,24.7,2.4,25.9,3.0,22.3,3.6,25.0,4.2,24.4,4.2
E04380,69,E04380_69,ARDMORE BLVD AT SUMNER AVE,7429,40.417139,-79.848163,"69, P69, P76",No Shelter,Bus,,23,4,27,2870,24.6,3.1,28.8,3.6,22.3,3.2,24.2,4.1,15.3,3.9
N70015,4,N70015_4,EAST OHIO ST AT NASH ST FS,2090,40.453824,-79.99801,"1, 2, 4, 54, 6, 7",City of Pittsburgh,Bus,,23,4,27,2871,24.4,5.0,21.6,4.0,19.8,3.7,23.4,3.4,24.1,4.4
S27060,48,S27060_48,JOSEPHINE ST OPP SALISBURY S,4802,40.418049,-79.96682,48,No Shelter,Bus,,26,1,27,2872,24.0,1.2,29.8,0.8,23.0,0.9,23.9,1.1,27.0,0.2
P03150,51L,P03150_51L,SMITHFIELD ST AT FT PITT BLV,4840,40.43688,-80.000923,"39, 40, 41, 43, 44, 48, 51, 51L, Y1, Y45, Y46, Y47, Y49",City of Pittsburgh,Bus,,26,1,27,2873,23.9,1.5,27.7,1.5,20.8,1.1,27.0,1.4,28.6,1.2
W00650,21,W00650_21,5TH AVE AT THORN HOLLOW RD F,18787,40.522506,-80.176911,21,No Shelter,Bus,,25,2,27,2874,23.3,1.0,29.7,1.4,22.2,1.8,22.7,1.3,26.2,3.4
E41370,61D,E41370_61D,MURRAY AVE AT WELFER ST,10916,40.424861,-79.928042,"61C, 61D, 64, 93",No Shelter,Bus,,25,2,27,2875,23.3,2.3,26.0,1.9,21.7,1.3,27.3,1.4,29.2,2.2
E45310,61A,E45310_61A,PEEBLES ST AT FORBES AVE,7089,40.439897,-79.894788,"61A, 71, P71",No Shelter,Bus,,26,1,27,2876,23.1,0.6,30.2,0.9,26.0,1.0,26.0,0.8,26.4,2.0
P02080,998,P02080_998,GRANT ST AT STRAWBERRY WAY,7874,40.44157,-79.995433,"19L, P17, P69, P7, P76, P78",No Shelter,Bus,,25,2,27,2877,22.3,0.2,23.2,1.4,26.1,2.4,25.4,4.5,30.2,0.0
E25370,58,E25370_58,GREENFIELD AVE AT HOOSAC ST,18954,40.425904,-79.94103,58,No Shelter,Bus,,22,5,27,2878,22.1,4.1,23.8,6.3,21.0,5.8,23.1,5.1,20.7,5.0
N50590,7,N50590_7,SPRING GARDEN AVE AT SPRING,2875,40.466395,-79.985268,7,City of Pittsburgh,Bus,,26,1,27,2879,21.9,0.7,25.8,0.1,27.7,1.0,27.9,1.3,25.8,0.2
E30430,P12,E30430_P12,HWY RT 286 AT PRESQUE ISLE D,13569,40.463823,-79.705668,P12,No Shelter,Bus,,27,0,27,2880,21.8,0.5,29.4,0.4,28.4,0.1,29.7,0.1,27.9,0.1
E35300,64,E35300_64,LIBERTY AVE AT GROSS ST,9127,40.459433,-79.94521,"64, 86",No Shelter,Bus,,24,3,27,2881,21.0,2.9,22.0,3.5,21.9,3.1,25.7,2.8,28.8,2.8
E70453,71D,E70453_71D,FIFTH AVE AT PENN AVE FS,20014,40.453983,-79.913074,"28X, 71D",City of Pittsburgh,Bus,,24,3,27,2882,21.0,3.9,27.6,3.6,22.7,2.9,24.6,3.7,23.8,2.6
P00650,19,P00650_019,FIFTH AVE AT WOOD ST NS,18800,40.440487,-79.999625,"19L, 65, 67, 69, 77, 81, 82, 83, P17, P69, P7, P76, P78",No Shelter,Bus,,27,0,27,2883,20.8,0.3,22.2,0.3,25.4,0.1,29.5,0.2,37.1,0.6
S02750,61C,S02750_61C,8TH AVE AT HEISEL ST,10905,40.40905,-79.903981,"52L, 59, 61C",No Shelter,Bus,,19,8,27,2884,20.5,7.6,20.4,7.0,15.9,7.4,20.6,8.5,19.4,10.5
E17308,P68,E17308_P68,EAST BUSWAY AT NEGLEY STATIO,20502,40.456658,-79.932507,"P10, P12, P16, P17, P67, P68, P69, P7, P71, P76, P78",No Shelter,Busway,,26,1,27,2885,20.4,0.3,24.8,1.1,25.4,1.2,28.4,1.3,29.6,1.7
N70015,1,N70015_1,EAST OHIO ST AT NASH ST FS,2090,40.453824,-79.99801,"1, 2, 4, 54, 6, 7",City of Pittsburgh,Bus,,20,7,27,2886,19.8,7.4,24.1,8.5,19.2,7.8,19.8,7.4,18.5,5.6
E02090,71D,E02090_71D,FIFTH AVE OPP WILKINS AVE,1165,40.447846,-79.93705,"28X, 71B, 71D",No Shelter,Bus,,23,4,27,2887,19.0,4.1,28.2,3.6,24.0,2.5,24.2,3.3,20.7,4.0
N70008,13,N70008_13,LINCOLN AVE AT HARRISON AVE,16695,40.493522,-80.051607,"13, 16, 19L",No Shelter,Bus,,21,6,27,2888,19.0,6.5,19.0,7.4,18.3,6.3,22.4,4.8,24.2,5.3
N47280,16,N47280_16,SANDUSKY ST AT GENERAL ROBIN,12712,40.448684,-80.002385,"1, 11, 12, 13, 15, 16, 17, 2, 4, 6, 7, 8, P13",No Shelter,Bus,,14,13,27,2889,18.1,12.6,14.2,8.8,13.8,9.4,13.8,16.6,11.4,19.6
E25375,58,E25375_58,GREENFIELD AVE RAMP AT RONAL,17227,40.426193,-79.938602,58,No Shelter,Bus,No,24,3,27,2890,17.6,2.7,29.3,3.6,24.9,3.2,,,,
N30300,13,N30300_13,LINCOLN AVE OPP FREMONT AVE,19746,40.494241,-80.05302,"13, 16, 19L",No Shelter,Bus,,17,10,27,2891,17.1,10.1,20.4,9.8,16.7,9.0,16.4,8.8,16.0,9.9
W17780,31,W17780_31,NOBLESTOWN RD OPP NOBLE MANO,5421,40.427026,-80.055243,31,No Shelter,Bus,,18,9,27,2892,16.4,10.7,19.2,9.1,15.9,8.2,17.0,8.7,20.9,7.7
S09180,51,S09180_51,BROWNSVILLE RD AT THE BOULEV,9991,40.401028,-79.989213,"51, 51L",No Shelter,Bus,,23,4,27,2893,16.3,2.5,29.1,5.9,27.1,4.6,23.5,3.9,21.5,1.5
S16570,43,S16570_43,E CARSON ST AT STATION SQUAR,4841,40.431748,-80.003295,"43, 48, 51, 51L",PAAC,Bus,,20,7,27,2894,16.2,9.0,18.9,7.8,20.7,6.1,27.0,5.9,17.7,6.4
W10215,27,W10215_27,INGRAM AVE AT WEST BUSWAY RA,19192,40.443683,-80.066257,"26, 27",No Shelter,Bus,,14,13,27,2895,16.1,14.9,16.8,12.9,13.0,11.9,12.7,12.2,12.4,13.8
E08350,93,E08350_93,BLVD OF ALLIES AT WARD ST,8023,40.434591,-79.954474,"58, 65, 93",No Shelter,Bus,,23,4,27,2896,15.8,3.9,28.0,4.5,26.0,3.7,24.8,4.4,21.9,4.8
E23580,87,E23580_87,FRIENDSHIP AVE AT PEARL ST,14854,40.463425,-79.948758,"64, 87",PAAC,Bus,,19,8,27,2897,15.8,6.9,20.6,8.4,21.1,8.1,20.5,7.8,19.1,6.6
S33675,59,S33675_59,MELLON ST AT PENNSYLVANIA AV,11691,40.362199,-79.858909,"52L, 59",No Shelter,Bus,,15,12,27,2898,15.6,12.2,13.7,12.0,15.5,11.3,16.3,13.0,14.2,12.9
N10620,15,N10620_15,BRIGHTON RD AT TAYLOR AVE,1591,40.455801,-80.015159,"13, 15, 16",No Shelter,Bus,,15,12,27,2899,15.5,10.7,17.1,13.0,12.2,10.9,15.8,12.0,13.7,11.9
W05915,27,W05915_27,CRAFTON-INGRAM SHOPPING CTR,16992,40.441478,-80.068761,"26, 27",No Shelter,Bus,,15,12,27,2900,15.4,14.0,19.7,14.9,11.5,8.4,15.8,13.0,12.2,8.8
N71205,11,N71205_11,FEDERAL ST AT HEMLOCK ST,19577,40.457154,-80.007138,"11, 8",No Shelter,Bus,,14,13,27,2901,15.1,12.0,16.4,12.9,12.1,12.4,14.5,12.4,14.1,13.5
E01700,61D,E01700_61D,FIFTH AVE AT STEVENSON ST,3155,40.438652,-79.986317,"61A, 61B, 61C, 61D, 67, 69, 71A, 71B, 71C, 71D",City of Pittsburgh,Bus,,18,9,27,2902,14.8,6.2,17.3,10.5,19.3,11.2,18.5,10.2,20.1,8.4
E70401,58,E70401_58,WINTERBURN AVE AT GREENFIELD,12233,40.426218,-79.939835,58,No Shelter,Bus,,14,13,27,2903,14.6,10.7,15.8,16.6,13.9,12.5,13.0,14.7,10.4,12.8
E26630,71D,E26630_71D,HAMILTON AVE AT STERRETT ST,8301,40.454161,-79.895076,71D,No Shelter,Bus,,17,10,27,2904,12.8,9.2,20.2,10.3,15.4,8.8,18.8,11.1,18.1,10.2
E32748,57,E32748_57,JOHNSTON AVE AT MANSION ST,12071,40.405464,-79.937123,"57, 93",No Shelter,Bus,,12,15,27,2905,12.3,15.2,13.2,16.4,11.1,17.6,10.8,14.8,12.8,11.0
S00690,56,S00690_56,SECOND AVE AT BATES ST FS,12088,40.431323,-79.959375,"56, 57, 58",No Shelter,Bus,,14,13,27,2906,12.2,11.1,11.4,12.9,12.0,14.3,15.0,14.4,18.8,14.8
E04940,77,E04940_77,BAUM BLVD AT MOREWOOD AVE,14416,40.454854,-79.945277,77,No Shelter,Bus,,11,16,27,2907,12.2,14.5,10.0,18.0,9.5,13.3,13.0,17.7,10.1,17.3
W10630,21,W10630_21,ISLAND AVE OPP TUNNEL WAY,2327,40.477291,-80.066187,21,No Shelter,Bus,,11,16,27,2908,11.6,16.6,9.5,16.9,10.3,15.2,10.9,17.0,11.8,13.9
E34970,86,E34970_86,LIBERTY AVE AT 26TH ST,2162,40.454495,-79.977657,"54, 86, 87",City of Pittsburgh,Bus,,9,18,27,2909,10.7,16.6,9.2,18.7,6.6,12.7,8.8,17.0,7.3,24.9
S00690,57,S00690_57,SECOND AVE AT BATES ST FS,12088,40.431323,-79.959375,"56, 57, 58",No Shelter,Bus,,14,13,27,2910,10.4,14.2,13.5,17.5,12.2,11.6,15.2,11.7,19.7,12.4
E23520,87,E23520_87,FRIENDSHIP AVE AT GROSS ST,14868,40.462287,-79.944688,87,City of Pittsburgh,Bus,,10,17,27,2911,9.5,18.7,10.5,17.7,8.6,16.8,10.4,15.1,11.0,14.6
E00970,93,E00970_93,FIFTH AVE AT BELLEFIELD AVE,1171,40.446704,-79.951806,"54, 71A, 71B, 71C, 71D, 75, 93, P3",No Shelter,Bus,,13,14,27,2912,9.4,11.1,16.0,16.9,13.5,14.9,13.9,12.7,11.2,12.6
W03560,24,W03560_24,CHARTIERS AVE AT MARGARET ST,3633,40.46583,-80.063942,"20, 24",No Shelter,Bus,,8,19,27,2913,9.1,23.9,9.0,21.2,7.5,15.4,6.4,15.3,8.0,19.4
E04820,77,E04820_77,BAUM BLVD AT CYPRESS ST,14417,40.455835,-79.942027,77,No Shelter,Bus,,8,19,27,2914,8.3,19.9,8.0,21.9,7.3,18.3,8.2,18.8,7.8,14.4
E60090,59,E60090_59,YOST BLVD AT ARDMORE BLVD,7426,40.415516,-79.847729,59,No Shelter,Bus,,8,19,27,2915,8.1,17.0,7.2,19.7,6.6,19.3,8.0,18.4,8.4,21.1
E70159,86,E70159_86,LIBERTY AVE AT 29TH ST,2180,40.457361,-79.973122,"54, 86, 87, 88, 91",No Shelter,Bus,,16,11,27,2916,8.1,8.7,21.4,11.3,20.1,13.3,16.8,12.2,15.6,9.0
E42010,71C,E42010_71C,NEGLEY AVE OPP CORAL ST,8208,40.46192,-79.93146,"71A, 71C, 77, 87",No Shelter,Bus,,7,20,27,2917,7.3,21.2,7.6,25.5,6.8,22.7,6.7,18.1,7.1,13.3
E01000,67,E01000_67,FIFTH AVE AT BIGELOW BLVD,34,40.444618,-79.954707,"28X, 54, 58, 61A, 61B, 61C, 61D, 67, 69, 71A, 71B, 71C, 71D, 75, 93, P3",City of Pittsburgh,Bus,,10,17,27,2918,6.8,17.8,20.5,27.4,9.8,20.3,7.7,16.4,2.8,5.2
N14620,15,N14620_15,N CHARLES ST AT PERRYSVILLE,19857,40.470894,-80.008695,15,No Shelter,Bus,,7,20,27,2919,6.8,15.4,9.0,24.1,6.7,18.5,5.8,23.0,6.7,18.3
E54180,81,E54180_81,TERRACE ST AT ROBINSON ST,9032,40.440362,-79.965513,"81, 83",No Shelter,Bus,,6,21,27,2920,6.7,14.2,8.4,30.7,5.2,22.4,6.7,20.4,2.3,15.8
E45895,71C,E45895_71C,PENN AVE OPP EAST LIBERTY BL,22017,40.45723,-79.91727,"71C, 88",No Shelter,Bus,,7,20,27,2921,6.7,25.1,5.7,19.5,7.8,21.1,6.3,15.8,7.6,19.7
S31590,53L,S31590_53L,MAIN ST AT VIRGINIA AVE,11045,40.38595,-79.903025,"53, 53L",No Shelter,Bus,,5,22,27,2922,6.5,24.3,4.6,25.8,4.5,20.6,5.5,19.2,4.4,18.2
S16625,51,S16625_51,E CARSON ST AT S 7TH ST FS,18465,40.428545,-79.992141,"48, 51",No Shelter,Bus,,8,19,27,2923,6.1,14.2,7.2,19.4,5.3,13.4,8.0,21.6,11.5,24.7
E59610,61A,E59610_61A,WOODSTOCK AVE AT BRADDOCK AV,7163,40.415333,-79.876986,"59, 61A, P71",No Shelter,Bus,,7,20,27,2924,6.0,18.7,9.7,21.9,6.5,21.3,7.1,20.0,7.5,18.6
W00330,21,W00330_21,4TH AVE AT MAIN ST NS,2365,40.519278,-80.165931,21,No Shelter,Bus,,6,21,27,2925,6.0,30.2,5.1,16.5,4.9,17.5,7.3,21.4,8.1,21.8
S31300,53L,S31300_53L,MAIN ST AT GRACE ST,11048,40.383321,-79.904476,"53, 53L",No Shelter,Bus,,6,21,27,2926,5.7,22.3,5.3,21.9,4.8,19.6,5.6,22.0,9.7,19.8
E45660,71C,E45660_71C,PENN AVE AT FIFTH AVE,8280,40.454186,-79.912749,71C,No Shelter,Bus,,6,21,27,2927,5.7,21.4,7.3,24.9,6.0,19.4,5.2,20.8,5.0,16.8
X07040,40,X07040_40,GRANDVIEW AVE OPP PLYMOUTH S,6770,40.438881,-80.020346,40,No Shelter,Bus,,4,23,27,2928,5.2,28.7,5.2,27.6,3.4,16.4,2.8,18.2,3.0,24.6
S00270,51,S00270_51,S 18TH ST AT MONASTERY AVE,2657,40.421656,-79.984374,"51, 54",No Shelter,Bus,,6,21,27,2929,5.1,23.0,4.9,21.0,6.3,20.3,5.6,20.4,7.1,20.8
W10450,21,W10450_21,ISLAND AVE AT MCKEES ROCKS B,2324,40.473413,-80.062307,21,No Shelter,Bus,,4,23,27,2930,4.7,24.4,5.1,27.4,3.9,21.9,3.6,21.8,1.5,20.5
E41940,71A,E41940_71A,NEGLEY AVE AT RURAL ST,8211,40.465494,-79.929427,"71A, 87",No Shelter,Bus,,3,24,27,2931,3.9,26.0,2.9,28.7,2.2,23.7,3.0,20.1,4.0,22.0
E41910,71A,E41910_71A,NEGLEY AVE AT BROAD ST FS,8210,40.464534,-79.929952,"71A, 87",No Shelter,Bus,,4,23,27,2932,3.7,23.2,4.2,21.4,4.3,21.8,4.8,24.4,3.6,22.6
X70085,39,X70085_39,SHIRE PL AT BREINING ST,22619,40.388372,-80.007092,39,No Shelter,Bus,,7,20,27,2933,3.6,15.1,10.9,27.4,7.6,21.9,8.8,21.7,5.0,14.9
E44920,79,E44920_79,PARK HILL DR AT #2350,8951,40.455466,-79.874107,79,No Shelter,Bus,,5,22,27,2934,3.4,19.1,7.8,23.6,6.4,17.6,6.6,25.1,2.4,22.7
N17380,2,N17380_2,EAST OHIO ST AT JAMES ST,1998,40.453556,-80.000466,"1, 2, 4, 54, 6, 7",No Shelter,Bus,,3,24,27,2935,3.3,17.5,4.7,24.0,3.1,25.1,3.2,28.8,2.0,24.5
N43680,8,N43680_8,PERRYSVILLE AVE AT RICHEY AV,904,40.486677,-80.016107,8,No Shelter,Bus,,2,25,27,2936,2.8,24.1,2.8,27.8,2.0,22.5,2.3,24.2,2.5,24.8
W16240,31,W16240_31,NOBLESTOWN RD AT FIRE STATIO,5467,40.4312,-80.053503,31,No Shelter,Bus,,2,25,27,2937,2.6,32.3,2.6,34.2,2.2,20.7,1.8,20.3,1.2,15.1
S06290,54,S06290_54,BELTZHOOVER AVE AT WARRINGTO,18882,40.4215,-79.99731,"44, 54",No Shelter,Bus,,3,24,27,2938,2.5,24.3,4.0,25.6,3.7,23.4,3.1,23.2,3.7,21.5
S23590,Y1,S23590_Y1,HWY RT 51 AT BROWNSVILLE RD,18431,40.363962,-79.984378,"Y1, Y46, Y49",PAAC,Bus,,2,25,27,2939,1.9,23.4,2.2,24.9,2.2,24.8,2.8,28.9,1.4,23.6
E35930,82,E35930_82,LINCOLN AVE AT UPLAND ST,8801,40.463765,-79.902087,"82, P17",No Shelter,Bus,,2,25,27,2940,1.7,30.0,2.3,28.7,1.8,20.4,1.8,25.6,1.6,22.2
E32753,93,E32753_93,JOHNSTON AVE OPP ROSELLE CT,18455,40.405993,-79.93267,"57, 93",No Shelter,Bus,,1,26,27,2941,1.7,31.5,1.4,28.2,0.9,23.1,1.1,26.4,1.2,21.4
N53545,91,N53545_91,WATERWORKS MALL OPP MARSHALL,9357,40.488664,-79.891754,"1, 75, 91",No Shelter,Bus,,2,25,27,2942,1.6,23.6,1.5,23.2,1.4,26.7,2.3,28.2,2.4,22.2
E35760,82,E35760_82,LINCOLN AVE AT APPLE ST,8803,40.46464,-79.898974,"82, P17",No Shelter,Bus,,2,25,27,2943,1.5,26.8,1.6,23.1,1.5,22.4,2.1,26.8,2.9,23.7
S39710,Y49,S39710_Y49,PROSPECT RD AT E WILLOCK RD,9561,40.3633,-79.968238,Y49,No Shelter,Bus,,2,25,27,2944,1.2,22.9,1.8,22.5,2.0,23.6,1.4,24.6,1.5,29.0
P02600,G3,P02600_G3,LIBERTY AVE OPP 9TH ST,15283,40.442812,-79.998058,"1, 11, 15, 29, 31, 39, 40, 44, 6, 81, 82, 83, G2, G3, G31, O1, O12, P10, P17, P78",No Shelter,Bus,,1,26,27,2945,1.1,29.7,0.7,26.8,0.5,28.1,0.5,25.7,1.3,21.2
E43460,P12,E43460_P12,OLD WILLIAM PENN HWY OPP GOO,13604,40.443705,-79.757807,"67, P12",No Shelter,Bus,,1,26,27,2946,0.9,24.7,0.5,27.3,1.0,23.6,1.8,26.1,2.3,25.9
E19850,61A,E19850_61A,FORBES AVE OPP BRIARCLIFF RD,7132,40.439494,-79.899344,"61A, 61B",No Shelter,Bus,,1,26,27,2947,0.7,29.2,0.9,30.7,0.4,18.9,0.6,28.8,1.1,24.3
E30460,P12,E30460_P12,HWY RT 286 AT SANDUNE DR,13636,40.463437,-79.705432,P12,No Shelter,Bus,,0,27,27,2948,0.5,25.0,0.2,28.8,0.1,30.2,0.3,28.1,0.3,22.1
S25850,P76,S25850_P76,JACKS RUN RD AT RAINBOW SHOP,11178,40.33822,-79.806562,P76,No Shelter,Bus,,0,27,27,2949,0.5,30.4,0.5,33.1,0.2,24.9,0.3,22.7,0.5,22.3
P03695,Y45,P03695_Y45,WOOD ST BTW FORBES AVE & FIF,4831,40.440352,-80.000557,"39, 40, 41, 43, 44, 48, 51, 51L, Y1, Y45, Y46, Y47, Y49",No Shelter,Bus,,0,27,27,2950,0.3,29.2,0.9,28.6,0.4,26.1,0.2,26.4,0.0,25.5
E06650,28X,E06650_28X,BELLEFIELD AVE AT 5TH AVE,1173,40.446438,-79.951769,58,City of Pittsburgh,Bus,,0,27,27,2951,0.2,27.6,0.1,27.3,,,,,,
E05250,65,E05250_65,BEACON ST AT WENDOVER ST,8041,40.433845,-79.929287,"65, 93",No Shelter,Bus,,0,27,27,2952,0.2,26.5,1.0,27.8,0.5,26.1,0.2,28.7,0.0,28.3
N31460,91,N31460_91,MAIN ST AT 19TH ST,12694,40.49409,-79.917901,"1, 91",No Shelter,Bus,,15,12,27,2953,0.0,0.0,20.6,15.0,19.5,12.7,18.7,14.4,18.4,16.7
P03145,Y45,P03145_Y45,SMITHFIELD ST AT FORBES AVE,4838,40.439537,-79.999106,"39, 40, 41, 43, 44, 48, 51, 51L, Y1, Y45, Y46, Y47, Y49",No Shelter,Bus,,26,0,26,2954,35.8,0.5,29.2,0.9,23.0,0.2,21.2,0.5,19.3,0.4
E03320,P78,E03320_P78,ALLEGHENY RIVER BLVD AT CENT,14319,40.506701,-79.842993,P78,PAAC,Bus,,25,1,26,2955,32.5,1.6,4.5,0.0,27.5,0.9,29.8,0.9,29.0,3.3
E34120,P78,E34120_P78,LAKETON RD AT TURNER SCHOOL,7611,40.449223,-79.864175,P78,No Shelter,Bus,,26,0,26,2956,31.4,0.6,4.1,0.1,33.4,0.6,31.9,0.6,28.7,0.3
P01230,69,P01230_69,BLVD OF ALLIES AT MARKET ST,21,40.439014,-80.00383,"65, 67, 69",City of Pittsburgh,Bus,,25,1,26,2957,28.6,1.4,25.7,1.3,21.9,0.6,29.5,2.0,17.8,1.1
X20320,41,X20320_41,WEST LIBERTY AVE OPP MCFARLA,18649,40.389598,-80.041395,41,No Shelter,Bus,,20,6,26,2958,28.0,6.4,21.9,7.5,17.3,4.5,19.1,7.0,16.1,6.7
E17295,68,E17295_68,EAST BUSWAY AT WILKINSBURG S,16111,40.446386,-79.888546,"68, 69, 71, 71C, 71D, 79, 86, P12, P16, P67, P68, P69, P7, P71, P76, P78",No Shelter,Busway,,26,0,26,2959,27.9,0.2,30.5,0.3,19.0,0.1,,,,
P00920,11,P00920_11,7TH ST AT FT DUQUESNE BLVD,213,40.444439,-80.00071,"1, 11, 12, 2, 4, 6, 8, O5, P13",City of Pittsburgh,Bus,,25,1,26,2960,27.7,0.8,27.3,0.8,22.2,0.6,24.3,0.5,25.6,1.2
E45990,P16,E45990_P16,PENN AVE AT FINDLEY DR WEST,7901,40.444071,-79.864509,"67, P12, P16, P67",No Shelter,Bus,,26,0,26,2961,27.0,0.5,31.8,0.4,22.4,0.3,22.0,0.2,25.0,0.7
E11150,71B,E11150_71B,BRYANT ST AT HIGHLAND AVE,3122,40.47515,-79.91853,71B,No Shelter,Bus,,25,1,26,2962,26.7,0.3,30.8,0.8,25.6,2.1,22.5,0.8,20.1,0.3
S23780,Y1,S23780_Y1,HWY RT 51 AT GREENLEE RD,9704,40.375271,-79.983135,"Y1, Y46, Y49",No Shelter,Bus,,26,0,26,2963,26.6,0.2,28.1,0.2,23.1,0.1,25.7,0.1,27.0,0.5
S40180,56,S40180_56,RAMP ST AT BALDWIN RD,12158,40.386736,-79.932521,56,No Shelter,Bus,,18,8,26,2964,25.9,11.4,25.4,10.7,26.2,12.8,12.9,6.1,0.1,0.1
W00870,26,W00870_26,ALLENDALE ST AT TWEED ST,19197,40.456549,-80.062476,26,No Shelter,Bus,,25,1,26,2965,25.3,1.1,28.8,1.1,26.2,1.1,23.6,1.3,19.0,0.8
E33900,P78,E33900_P78,LAKETON RD AT DOUGLAS DR FS,19432,40.454908,-79.858435,P78,PAAC,Bus,,25,1,26,2966,25.3,1.1,3.6,0.1,28.0,1.8,31.7,0.7,35.2,1.6
E57360,65,E57360_65,WIGHTMAN ST AT PHILLIPS AVE,8014,40.431159,-79.927435,65,No Shelter,Bus,,26,0,26,2967,25.0,0.3,30.5,0.3,26.5,0.3,25.9,0.6,24.4,0.8
S70270,51,S70270_51,HWY RT 51 RAMP AT HWY RT 51,19876,40.342275,-79.966189,51,No Shelter,Bus,,19,7,26,2968,23.5,6.6,22.5,7.9,18.7,6.5,17.1,5.9,13.7,6.6
E04310,69,E04310_69,ARDMORE BLVD AT MARION AVE F,7430,40.419972,-79.850134,"69, P69, P76",No Shelter,Bus,,23,3,26,2969,23.1,3.7,31.5,4.6,24.8,1.4,24.1,4.3,12.5,2.6
E04380,P76,E04380_P76,ARDMORE BLVD AT SUMNER AVE,7429,40.417139,-79.848163,"69, P69, P76",No Shelter,Bus,,25,1,26,2970,22.5,1.4,22.5,1.6,23.3,1.4,27.7,0.9,28.4,0.3
S27490,61C,S27490_61C,KENNYWOOD BLVD OPP MIFFLIN S,18177,40.402229,-79.881031,"61C, P7",Lamar,Bus,,17,9,26,2971,22.4,9.4,19.6,9.3,15.1,6.1,15.7,8.9,11.4,9.5
P03150,40,P03150_40,SMITHFIELD ST AT FT PITT BLV,4840,40.43688,-80.000923,"39, 40, 41, 43, 44, 48, 51, 51L, Y1, Y45, Y46, Y47, Y49",City of Pittsburgh,Bus,,23,3,26,2972,22.3,2.5,25.0,4.0,22.0,3.0,26.3,3.3,21.0,2.6
E11710,93,E11710_93,BUTLER ST AT 46TH ST,14971,40.472953,-79.958735,"91, 93",No Shelter,Bus,,25,1,26,2973,22.1,1.6,32.5,1.3,23.2,0.8,25.2,1.3,23.7,1.4
E39390,83,E39390_83,MILWAUKEE ST AT HERRON AVE,8687,40.45234,-79.964296,83,No Shelter,Bus,,20,6,26,2974,21.7,6.1,21.8,7.3,17.9,5.5,18.5,6.0,21.2,4.2
N10520,16,N10520_16,BRIGHTON RD AT MCDOWELL ST,1537,40.471728,-80.027139,16,No Shelter,Bus,,20,6,26,2975,21.6,5.3,20.6,9.2,16.6,5.7,20.8,6.7,20.7,3.8
W10270,22,W10270_22,ISLAND AVE OPP ADRIAN ST,2239,40.474461,-80.064384,"21, 22",No Shelter,Bus,,21,5,26,2976,21.4,5.5,24.2,6.3,22.7,3.2,19.9,4.4,16.3,4.2
X02050,41,X02050_41,BOWER HILL RD AT CARNEGIE DR,6283,40.383141,-80.056431,41,No Shelter,Bus,,25,1,26,2977,21.3,0.4,23.8,1.1,23.1,0.6,27.8,0.3,30.3,0.3
E05280,93,E05280_93,BEACON ST OPP WENDOVER ST,8017,40.433994,-79.929012,"65, 93",No Shelter,Bus,,24,2,26,2978,21.2,1.6,28.7,2.2,25.4,2.0,24.9,4.4,22.0,0.8
E21160,77,E21160_77,FRANKSTOWN RD AT MCCLUTCHEON,14402,40.464882,-79.853088,77,No Shelter,Bus,,21,5,26,2979,21.2,5.2,19.6,4.5,21.2,3.9,23.4,4.7,18.6,4.5
E21570,P16,E21570_P16,FRANKSTOWN RD OPP DUFF RD,14388,40.464911,-79.828529,"77, P16",Other,Bus,,24,2,26,2980,21.0,2.3,26.5,2.0,24.8,1.9,23.2,2.6,24.2,2.3
S30660,60,S30660_60,LYSLE BLVD AT EVANS ST,9897,40.352312,-79.851199,"55, 56, 59, 60, 61C, P7",PAAC,Bus,,18,8,26,2981,20.4,6.3,19.5,8.6,15.6,6.8,18.7,8.4,16.9,9.0
E19340,61B,E19340_61B,FORBES AVE AT DALLAS AVE,7093,40.438108,-79.912884,"61A, 61B",City of Pittsburgh,Bus,,24,2,26,2982,20.4,2.2,29.7,1.6,23.0,1.6,25.0,1.7,23.6,1.7
W08081,38,W08081_38,GREENTREE RD AT ORCHARD DR,5660,40.412047,-80.045897,38,PAAC,Bus,,20,6,26,2983,20.2,10.7,23.6,5.1,19.9,6.7,16.1,6.3,20.0,3.7
