_id,geoid,quarter,ams_bus,ams_oth,ams_res,avg_ns_bus,avg_ns_oth,avg_ns_res,avg_vac_b,avg_vac_o,avg_vac_r,bus_vac,nostat_bus,nostat_oth,nostat_res,ns_12_24_b,ns_12_24_o,ns_12_24_r,ns_24_36_b,ns_24_36_o,ns_24_36_r,ns_36_bus,ns_36_oth,ns_36_res,ns_3_6_bus,ns_3_6_oth,ns_3_6_res,ns_3_bus,ns_3_oth,ns_3_res,ns_6_12_b,ns_6_12_o,ns_6_12_r,oth_vac,pqns_is_b,pqns_is_o,pqns_is_r,pqv_is_bus,pqv_is_oth,pqv_is_res,pqv_ns_bus,pqv_ns_oth,pqv_ns_res,res_vac,vac_12_24b,vac_12_24o,vac_12_24r,vac_24_36b,vac_24_36o,vac_24_36r,vac_36_bus,vac_36_oth,vac_36_res,vac_3_6_b,vac_3_6_o,vac_3_6_r,vac_3_bus,vac_3_oth,vac_3_res,vac_6_12b,vac_6_12o,vac_6_12r,total_address_count,total_avg_vac,total_no_stat,total_pqv_pqns_is,total_vac_count,new_addr_r,new_addr_b,new_addr_o,drop_add_r,drop_add_b,drop_add_o
113450,42021013000,20-Dec,126,48,1331,3450.9,0,2831.61,1883.23,0,1623.84,13,31,0,110,0,0,4,5,0,18,26,0,85,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2,0,8,0,0,14,9,0,66,1,0,8,1,0,5,0,0,15,1505,3507,141,0,129,,,,,,
113451,42021000100,20-Dec,718,137,1760,3070.02,0,3287.04,930.92,0,1775.59,36,378,0,956,5,0,2,9,0,7,363,0,947,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17,14,0,3,3,0,2,6,0,7,0,0,0,0,0,0,13,0,5,2615,2706,1334,2,53,,,,,,
113452,42051260401,20-Dec,100,21,1122,2687.93,0,2858.03,1198,0,0,4,15,0,116,0,0,8,2,0,5,11,0,86,0,0,1,0,0,5,2,0,11,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1243,1198,131,6,4,,,,,,
113453,42063961000,20-Dec,233,89,1154,2470.8,0,2375.64,2221.67,0,1414.25,18,54,0,36,18,0,3,3,0,2,33,0,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,36,1,0,6,2,0,4,14,0,14,0,0,6,0,0,1,1,0,5,1476,3635,90,1,54,,,,,,
113454,42063962100,20-Dec,209,76,1832,3511.4,0,3581.66,1666.16,0,1171.17,32,45,0,116,5,0,4,2,0,4,38,0,104,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,168,6,0,47,1,0,16,19,0,62,0,0,1,0,0,2,6,0,40,2117,2837,161,4,200,,,,,,
113455,42063960900,20-Dec,167,43,1976,3094.68,0,2965.78,2026,0,863.93,2,57,0,227,3,0,9,13,0,13,40,0,196,1,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,54,0,0,1,0,0,2,1,0,12,0,0,0,0,0,0,1,0,39,2186,2889,284,1,56,,,,,,
113456,42063961600,20-Dec,83,255,1742,4145.3,0,2507.09,1949,0,531.78,1,23,0,213,1,0,22,0,0,14,22,0,144,0,0,17,0,0,3,0,0,13,0,0,0,1,0,0,0,0,0,0,9,0,0,3,0,0,1,1,0,1,0,0,0,0,0,1,0,0,3,2080,2480,236,1,10,,,,,,
113457,42019902700,20-Dec,81,61,1101,2233.61,0,2098.86,3255.4,0,3595.3,15,18,0,37,0,0,1,8,0,1,10,0,27,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,67,1,0,2,0,0,2,14,0,58,0,0,0,0,0,0,0,0,5,1243,6850,55,0,82,,,,,,
113458,42019902300,20-Dec,240,212,1684,2485.33,0,1841.82,3320.2,0,1653.2,20,33,0,152,5,0,42,5,0,8,23,0,100,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,86,1,0,15,2,0,10,15,0,37,0,0,2,0,0,5,2,0,17,2136,4973,185,0,106,,,,,,
113459,42019902400,20-Dec,718,267,2284,3065.44,0,3181.14,2037.04,0,1687.62,51,357,0,1033,7,0,9,8,0,12,342,0,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,5,0,12,16,0,51,29,0,55,0,0,3,0,0,0,1,0,3,3269,3724,1390,0,175,,,,,,
113460,42111020200,20-Dec,83,20,2234,3764.06,0,3096.48,427,0,864.58,1,16,0,203,1,0,5,1,0,17,14,0,162,0,0,1,0,0,6,0,0,12,0,0,0,1,0,0,0,0,0,0,40,1,0,4,0,0,5,0,0,12,0,0,3,0,0,2,0,0,14,2337,1291,219,1,41,,,,,,
113461,42019902800,20-Dec,270,110,1569,2742.7,0,1736.24,2576.13,0,1562.33,23,23,0,21,2,0,2,0,0,3,20,0,12,0,0,0,1,0,1,0,0,3,0,1,0,2,1,0,1,0,0,0,36,8,0,8,1,0,0,14,0,13,0,0,1,0,0,1,0,0,13,1949,4138,44,5,59,,,,,,
113462,42019912402,20-Dec,342,31,3478,3107.95,0,2877.86,0,0,0,0,267,0,1154,6,0,68,13,0,14,246,0,1003,0,0,15,0,0,4,2,0,50,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3851,0,1421,12,0,,,,,,
113463,42085032701,20-Dec,86,167,2213,3025.39,0,2632.58,0,0,0,0,41,0,408,1,0,35,5,0,40,34,0,297,0,0,1,0,0,6,1,0,29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2466,0,449,2,0,,,,,,
113464,42085032601,20-Dec,151,44,2939,3154.71,0,2327.74,0,0,1886,0,52,0,421,2,0,34,1,0,31,46,0,294,0,0,10,1,0,18,2,0,34,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3134,1886,473,13,1,,,,,,
113465,42085032702,20-Dec,14,19,981,3507.6,0,2645.11,0,0,1886,0,5,0,149,0,0,6,0,0,4,5,0,120,0,0,2,0,0,6,0,0,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1014,1886,154,1,1,,,,,,
113466,42085031300,20-Dec,485,55,1836,2265.19,0,2307.68,2192.62,0,1000.47,29,176,0,524,1,0,2,4,0,0,150,0,519,2,0,2,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,17,11,0,1,1,0,0,14,0,4,0,0,0,0,0,1,3,0,11,2376,3193,700,0,46,,,,,,
113467,42085031900,20-Dec,152,55,2202,2236.22,0,2002.73,1643.14,0,854.21,7,23,0,168,2,0,13,1,0,16,16,0,105,1,0,3,0,0,0,3,0,31,0,0,0,0,0,0,0,0,0,0,24,1,0,4,1,0,0,4,0,6,1,0,1,0,0,4,0,0,9,2409,2497,191,0,31,,,,,,
113468,42085031200,20-Dec,144,33,2514,3138.82,0,2438.2,613,0,1239.63,5,28,0,74,2,0,4,2,0,4,23,0,55,0,0,3,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,24,4,0,11,0,0,0,0,0,6,0,0,1,0,0,1,1,0,5,2691,1852,102,0,29,,,,,,
113469,42085032300,20-Dec,28,190,1321,2425.54,0,1573.54,0,0,0,0,13,0,117,0,0,23,4,0,32,7,0,39,0,0,3,0,0,2,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1539,0,130,0,0,,,,,,
113470,42005950700,20-Dec,39,55,1177,1613.78,0,1556.83,2517,0,0,1,9,0,147,1,0,14,2,0,12,5,0,82,1,0,19,0,0,1,0,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1271,2517,156,2,1,,,,,,
113471,42053530100,20-Dec,24,395,646,3167.14,0,1962.78,0,0,0,0,7,0,157,0,0,15,0,0,11,7,0,117,0,0,5,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,0,164,0,0,,,,,,
113472,42039110502,20-Dec,93,116,2066,2806.53,0,2100.84,0,0,0,0,30,0,472,3,0,37,2,0,69,25,0,335,0,0,9,0,0,2,0,0,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2275,0,502,3,0,,,,,,
113473,42121200800,20-Dec,20,81,1180,658,0,1260.03,4401.5,0,2563.74,2,1,0,37,1,0,10,0,0,7,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,43,0,0,3,0,0,9,2,0,27,0,0,0,0,0,0,0,0,4,1281,6965,38,0,45,,,,,,
113474,42005950100,20-Dec,44,38,1891,1571.55,0,1972,448,0,460.2,1,11,0,226,1,0,30,1,0,16,7,0,146,2,0,17,0,0,0,0,0,17,0,0,0,4,0,0,0,0,0,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1973,908,237,4,6,,,,,,
113475,42121201000,20-Dec,56,99,1513,1799.1,0,1608.7,1661.25,0,1334.99,4,20,0,73,3,0,7,3,0,4,13,0,53,0,0,1,0,0,0,1,0,8,0,0,0,0,0,0,2,0,0,0,90,0,0,19,0,0,5,3,0,33,1,0,3,0,0,4,0,0,26,1668,2996,93,2,94,,,,,,
113476,42019912002,20-Dec,1022,145,3557,2948.05,0,2882.82,0,0,0,0,529,0,694,5,0,10,5,0,3,492,0,606,1,0,10,0,0,0,26,0,65,0,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4724,0,1223,23,0,,,,,,
113477,42073010201,20-Dec,184,193,1791,2429.7,0,1508.57,4551.8,0,2260.63,10,23,0,135,1,0,6,2,0,87,19,0,39,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,24,0,0,2,0,0,2,10,0,15,0,0,0,0,0,0,0,0,5,2168,6812,158,0,34,,,,,,
113478,42073011600,20-Dec,65,49,1897,3071.67,0,1008.1,2692.33,0,1662.55,9,6,0,20,0,0,0,0,0,4,5,0,6,0,0,4,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,76,0,0,3,1,0,16,8,0,40,0,0,0,0,0,1,0,0,16,2011,4354,26,1,85,,,,,,
113479,42073010800,20-Dec,340,92,2894,3782.26,0,1600.96,2228.55,0,2142.89,29,19,0,52,1,0,11,0,0,10,18,0,26,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,55,10,0,6,3,0,9,16,0,30,0,0,2,0,0,0,0,0,8,3326,4371,71,1,84,,,,,,
113480,42039111800,20-Dec,425,164,2790,2114.36,0,1625.69,1433.06,0,2716,16,85,0,230,15,0,19,12,0,42,54,0,122,4,0,23,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,36,7,0,1,0,0,1,8,0,26,0,0,1,0,0,0,1,0,7,3379,4149,315,0,52,,,,,,
113481,42053530201,20-Dec,39,16,758,2053.31,0,2379.8,0,0,0,0,13,0,191,1,0,16,2,0,19,8,0,134,0,0,1,0,0,1,2,0,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,0,204,2,0,,,,,,
113482,42039110900,20-Dec,35,11,1448,3530.73,0,2270.94,0,0,0,0,15,0,306,0,0,31,0,0,20,15,0,230,0,0,3,0,0,3,0,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494,0,321,2,0,,,,,,
113483,42049010904,20-Dec,26,5,1929,2388.9,0,3036.59,0,0,1870.13,0,10,0,88,1,0,3,1,0,13,8,0,65,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,1960,1870,98,0,8,,,,,,
113484,42039110600,20-Dec,34,12,1316,3584.67,0,2029.89,0,0,0,0,6,0,142,0,0,16,0,0,7,6,0,104,0,0,2,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362,0,148,1,0,,,,,,
113485,42049012400,20-Dec,443,71,816,2087.17,0,2536.17,2558.13,0,1172.27,31,82,0,23,5,0,3,23,0,3,51,0,17,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,30,6,0,1,7,0,8,18,0,10,0,0,4,0,0,1,0,0,6,1330,3730,105,2,61,,,,,,
113486,42049002400,20-Dec,172,129,1511,1594.3,0,2468.34,1595.78,0,1860.25,9,20,0,35,7,0,1,4,0,12,9,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,88,0,0,3,6,0,45,2,0,31,0,0,0,0,0,0,1,0,9,1812,3456,55,1,97,,,,,,
113487,42049000100,20-Dec,769,131,1329,3028.7,0,3894.79,3699.51,0,1932.49,43,272,0,58,8,0,0,27,0,0,224,0,58,12,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,39,0,0,1,2,0,5,40,0,22,0,0,1,0,0,0,1,0,10,2229,5632,330,2,82,,,,,,
113488,42049011201,20-Dec,76,9,1942,2679.89,0,2167.53,0,0,0,0,18,0,114,1,0,12,4,0,21,13,0,74,0,0,0,0,0,1,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2027,0,132,2,0,,,,,,
113489,42013101800,20-Dec,110,42,1324,4147.53,0,3725.57,1236.43,0,1769.45,7,17,0,44,1,0,2,0,0,1,16,0,39,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,22,0,0,0,0,0,0,5,0,16,0,0,0,2,0,6,0,0,0,1476,3005,61,5,29,,,,,,
113490,42049011507,20-Dec,36,10,1345,3055.5,0,2519.21,0,0,0,0,8,0,109,1,0,3,1,0,5,6,0,81,0,0,6,0,0,1,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391,0,117,1,0,,,,,,
113491,42013100500,20-Dec,36,70,1717,4857.4,0,3989.99,2482,0,1315.57,1,10,0,145,0,0,1,0,0,0,10,0,133,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,42,0,0,2,0,0,3,1,0,20,0,0,6,0,0,0,0,0,11,1823,3797,155,0,43,,,,,,
113492,42013101600,20-Dec,154,63,1591,3357.18,0,3124.18,1707.77,0,1731.17,13,34,0,177,1,0,15,2,0,6,31,0,146,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,24,0,0,1,9,0,4,4,0,11,0,0,2,0,0,0,0,0,6,1808,3438,211,2,37,,,,,,
113493,42123971000,20-Dec,27,16,1127,1900,0,2063.89,0,0,300,0,2,0,98,0,0,6,1,0,5,1,0,76,0,0,1,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,14,0,0,6,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1,1170,300,100,1,14,,,,,,
113494,42039110400,20-Dec,44,228,1287,2422.94,0,2857.78,0,0,0,0,17,0,312,0,0,11,0,0,11,14,0,238,1,0,13,0,0,3,2,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1559,0,329,1,0,,,,,,
113495,42083421000,20-Dec,220,75,1455,3010.03,0,2364.84,2617.18,0,3714.32,17,69,0,132,8,0,6,1,0,17,58,0,86,0,0,5,0,0,2,2,0,16,0,0,0,0,0,0,0,0,0,0,66,1,0,2,0,0,4,15,0,56,0,0,3,1,0,1,0,0,0,1750,6331,201,0,83,,,,,,
113496,42009960200,20-Dec,39,13,1584,4287.62,0,2933.85,0,0,0,0,13,0,196,0,0,7,1,0,14,12,0,148,0,0,3,0,0,9,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636,0,209,3,0,,,,,,
113497,42061950300,20-Dec,285,130,2079,3199.98,0,2489.9,1329.75,0,2355.57,4,62,0,176,1,0,8,2,0,11,56,0,136,0,0,6,0,0,2,3,0,13,0,1,0,1,0,0,0,0,0,0,14,1,0,1,0,0,3,2,0,8,1,0,1,0,0,0,0,0,1,2494,3685,238,2,18,,,,,,
113498,42081010100,20-Dec,31,0,1102,3292.27,0,2872.08,0,0,1178,0,11,0,206,0,0,20,0,0,11,11,0,155,0,0,5,0,0,6,0,0,9,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1133,1178,217,1,2,,,,,,
113499,42117950700,20-Dec,145,51,2504,2616.13,0,2743.34,1332,0,998.17,1,23,0,256,0,0,30,6,0,28,17,0,169,0,0,2,0,0,11,0,0,16,0,0,0,4,0,0,1,0,0,0,29,0,0,8,0,0,6,1,0,9,0,0,1,0,0,1,0,0,4,2700,2330,279,5,30,,,,,,
113500,42083420600,20-Dec,43,237,2211,3838.6,0,2450.11,0,0,0,0,15,0,466,0,0,101,0,0,26,13,0,314,0,0,4,0,0,4,2,0,17,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2491,0,481,7,0,,,,,,
113501,42133020420,20-Dec,283,126,3932,1965.15,0,2045.05,930,0,584.42,4,33,0,212,2,0,12,6,0,97,18,0,86,3,0,3,2,0,0,2,0,14,0,0,0,10,0,0,0,0,0,0,24,2,0,13,1,0,3,1,0,2,0,0,1,0,0,0,0,0,5,4341,1514,245,10,28,,,,,,
113502,42099030302,20-Dec,37,13,2092,2128.38,0,2672.73,0,0,0,0,8,0,268,0,0,22,2,0,13,4,0,211,0,0,5,0,0,1,2,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,0,276,2,0,,,,,,
113503,42041010300,20-Dec,152,172,2091,3103.05,0,2949.76,852.33,0,912.29,3,20,0,63,3,0,10,0,0,0,16,0,51,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,35,2,0,4,0,0,0,1,0,11,0,0,10,0,0,0,0,0,10,2415,1764,83,0,38,,,,,,
113504,42041011301,20-Dec,131,48,2271,4114.62,0,2262.41,742.5,0,859.91,4,29,0,44,2,0,1,2,0,1,25,0,37,0,0,1,0,0,1,0,0,3,0,0,0,13,0,0,0,0,0,0,11,2,0,1,2,0,7,0,0,1,0,0,0,0,0,0,0,0,2,2450,1602,73,13,15,,,,,,
113505,42075002500,20-Dec,156,109,2488,4319.95,0,4151.71,1000.5,0,1380.72,10,20,0,804,0,0,81,0,0,14,19,0,670,0,0,5,0,0,0,1,0,34,0,0,0,0,0,0,0,0,0,0,43,7,0,8,0,0,0,3,0,19,0,0,2,0,0,0,0,0,14,2753,2381,824,0,53,,,,,,
113506,42041012800,20-Dec,121,32,3280,3078.63,0,3149.45,0,0,311,0,35,0,162,2,0,10,1,0,14,31,0,129,1,0,2,0,0,1,0,0,6,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3433,311,197,2,2,,,,,,
113507,42041011601,20-Dec,225,163,5318,2913.92,0,2654.49,1492.71,0,751.54,7,37,0,455,3,0,30,0,0,137,34,0,259,0,0,11,0,0,0,0,0,18,0,0,0,50,0,0,0,0,0,0,13,1,0,3,0,0,3,5,0,3,0,0,0,1,0,0,0,0,4,5706,2244,492,50,20,,,,,,
113508,42075003100,20-Dec,32,25,1321,2423.15,0,2434.44,0,0,13,0,13,0,183,2,0,9,1,0,14,9,0,152,0,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1378,13,196,0,1,,,,,,
113509,42043025300,20-Dec,75,15,1803,3955.18,0,3134.85,504,0,1462.04,2,17,0,131,0,0,8,0,0,11,16,0,102,0,0,1,0,0,2,1,0,7,0,0,0,1,0,0,1,0,0,0,46,2,0,13,0,0,4,0,0,19,0,0,1,0,0,3,0,0,6,1893,1966,148,2,48,,,,,,
113510,42043024001,20-Dec,116,62,2787,2756.58,0,2752.15,856.5,0,1003.12,4,19,0,224,1,0,27,0,0,1,15,0,179,0,0,8,0,0,1,3,0,8,0,0,0,1,0,0,0,0,0,0,84,3,0,43,0,0,0,1,0,23,0,0,0,0,0,4,0,0,14,2965,1859,243,1,88,,,,,,
113511,42061950900,20-Dec,138,93,1363,5126.38,0,4766.88,1116,0,1975.83,18,13,0,49,0,0,0,1,0,0,12,0,48,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,141,10,0,29,1,0,2,6,0,93,0,0,0,0,0,0,1,0,17,1594,3091,62,2,159,,,,,,
113512,42043021300,20-Dec,198,294,2720,2456.64,0,2486,1796.04,0,1587.85,28,14,0,200,1,0,25,2,0,30,10,0,139,1,0,2,0,0,0,0,0,4,0,0,0,1,0,0,4,0,0,0,557,1,0,40,11,0,196,15,0,307,0,0,0,0,0,5,1,0,9,3212,3383,214,5,585,,,,,,
113513,42043021600,20-Dec,47,66,1330,4695,0,2980.15,1680.9,0,1053.12,10,2,0,53,0,0,1,0,0,6,2,0,43,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,9,0,0,0,233,3,0,127,3,0,29,4,0,61,0,0,13,0,0,0,0,0,3,1443,2734,55,10,243,,,,,,
113514,42043022300,20-Dec,236,303,2717,2362.1,0,1756.33,1516.09,0,1199.27,32,21,0,27,2,0,0,10,0,16,9,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,186,3,0,18,15,0,44,12,0,106,0,0,4,0,0,1,2,0,13,3256,2715,48,3,218,,,,,,
113515,42075003500,20-Dec,287,79,2421,1913.43,0,3128.55,2790.5,0,2527.95,2,42,0,119,4,0,3,6,0,0,16,0,91,3,0,4,3,0,14,10,0,7,0,1,0,4,0,0,0,0,0,0,66,0,0,0,0,0,0,2,0,66,0,0,0,0,0,0,0,0,0,2787,5318,161,5,68,,,,,,
113516,42043024102,20-Dec,53,52,1677,3541.15,0,3277.06,0,0,2746.89,0,20,0,52,3,0,1,0,0,0,17,0,45,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,1782,2746,72,0,18,,,,,,
113517,42075000500,20-Dec,156,82,1700,3949.96,0,2518.96,2653.7,0,1441.1,10,25,0,120,2,0,13,0,0,0,21,0,96,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,5,8,0,8,0,0,0,0,0,3,0,0,4,1938,4094,145,0,30,,,,,,
113518,42075002000,20-Dec,115,28,1374,3685,0,2668.18,0,0,0,0,30,0,152,1,0,10,2,0,11,26,0,114,0,0,6,0,0,2,1,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517,0,182,9,0,,,,,,
113519,42075003700,20-Dec,49,2,1834,3743.13,0,2907.05,0,0,265,0,8,0,414,0,0,21,0,0,86,8,0,280,0,0,9,0,0,11,0,0,7,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1885,265,422,22,1,,,,,,
113520,42075003400,20-Dec,36,18,1224,1720.2,0,1684.21,0,0,1101.56,0,5,0,14,0,0,3,0,0,2,2,0,6,0,0,0,2,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,5,1278,1101,19,1,9,,,,,,
113521,42043023400,20-Dec,73,55,857,2285.14,0,4267.26,2050.46,0,1273.98,13,7,0,39,0,0,4,0,0,1,4,0,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,1,0,2,0,0,8,12,0,31,0,0,0,0,0,1,0,0,8,985,3324,46,1,63,,,,,,
113522,42055010100,20-Dec,48,8,1460,2784.71,0,2257.48,0,0,0,0,14,0,233,0,0,24,1,0,39,12,0,148,0,0,2,0,0,2,1,0,18,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516,0,247,6,0,,,,,,
113523,42061951100,20-Dec,36,0,861,3849.75,0,2147.1,0,0,0,0,8,0,142,2,0,35,0,0,8,6,0,91,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,0,150,0,0,,,,,,
113524,42133023721,20-Dec,62,16,2447,4153.29,0,2810.87,0,0,0,0,17,0,151,2,0,19,0,0,8,15,0,99,0,0,5,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2525,0,168,0,0,,,,,,
113525,42133001100,20-Dec,34,85,1336,4361.5,0,4039.48,2768,0,1403.92,4,2,0,40,0,0,1,0,0,0,2,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,108,0,0,13,0,0,21,4,0,46,0,0,10,0,0,4,0,0,14,1455,4171,42,2,112,,,,,,
113526,42133023822,20-Dec,396,51,3082,2301.2,0,3143.46,2258.47,0,854.1,47,25,0,52,1,0,18,1,0,1,23,0,32,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,20,2,0,4,4,0,5,41,0,4,0,0,1,0,0,0,0,0,6,3529,3112,77,2,67,,,,,,
113527,42133023500,20-Dec,140,70,2360,4020.41,0,2346.73,2055.75,0,1125.81,4,17,0,75,1,0,13,0,0,8,16,0,40,0,0,1,0,0,1,0,0,12,0,0,0,2,0,0,0,0,0,0,54,0,0,18,0,0,1,3,0,19,0,0,0,0,0,7,1,0,9,2570,3181,92,2,58,,,,,,
113528,42001031101,20-Dec,150,84,2444,4405.94,0,2234.61,1261.4,0,1024.16,5,16,0,41,0,0,12,2,0,6,14,0,17,0,0,1,0,0,2,0,0,3,0,0,0,1,0,0,2,0,0,0,61,0,0,23,0,0,10,3,0,20,0,0,0,0,0,3,2,0,5,2678,2285,57,3,66,,,,,,
113529,42133021801,20-Dec,109,24,2500,1975,0,2136.68,395,0,588.7,4,21,0,488,0,0,3,4,0,269,11,0,179,0,0,10,1,0,5,5,0,22,0,0,0,10,0,0,0,0,0,0,10,2,0,5,0,0,0,0,0,1,0,0,0,0,0,2,2,0,2,2633,983,509,10,14,,,,,,
113530,42001031300,20-Dec,141,101,2071,3783.9,0,2401.27,2152.5,0,981.3,2,29,0,60,0,0,0,0,0,0,29,0,38,0,0,2,0,0,20,0,0,0,0,0,0,2,0,0,3,0,0,0,27,0,0,4,0,0,2,2,0,10,0,0,3,0,0,3,0,0,5,2313,3133,89,5,29,,,,,,
113531,42001030102,20-Dec,24,8,2398,1404,0,2706.66,167,0,233,1,3,0,154,1,0,18,0,0,3,2,0,127,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2430,400,157,0,6,,,,,,
113532,42001031000,20-Dec,58,7,890,5205.85,0,3893.06,1164,0,1240.33,3,13,0,18,0,0,2,0,0,0,13,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,955,2404,31,0,6,,,,,,
