geo_id_tract,numsales,year,numparcels,parcels-sales
42003180700,39,2014,820,21.0
42003190300,30,2014,672,22.4
42003191100,49,2014,981,20.0
42003191400,40,2014,991,24.8
42003191500,37,2014,811,21.9
42003191600,65,2014,1685,25.9
42003191700,53,2014,1428,26.9
42003191800,84,2014,2160,25.7
42003191900,29,2014,858,29.6
42003192000,52,2014,1418,27.3
42003202200,30,2014,895,29.8
42003202300,41,2014,1200,29.3
42003210700,18,2014,757,42.1
42003220600,23,2014,514,22.3
42003240600,39,2014,954,24.5
42003241200,9,2014,415,46.1
42003250300,28,2014,508,18.1
42003250700,6,2014,254,42.3
42003250900,15,2014,419,27.9
42003260200,30,2014,855,28.5
42003260700,24,2014,632,26.3
42003260900,2,2014,26,13.0
42003261200,11,2014,470,42.7
42003261400,25,2014,903,36.1
42003261500,14,2014,567,40.5
42003262000,21,2014,912,43.4
42003270100,34,2014,955,28.1
42003270300,27,2014,632,23.4
42003270400,21,2014,456,21.7
42003270800,59,2014,1107,18.8
42003271500,40,2014,1370,34.3
42003281400,29,2014,728,25.1
42003281500,22,2014,629,28.6
42003290100,33,2014,798,24.2
42003290200,41,2014,1408,34.3
42003290400,63,2014,1510,24.0
42003300100,35,2014,1350,38.6
42003310200,28,2014,1476,52.7
42003310300,6,2014,422,70.3
42003320400,23,2014,819,35.6
42003320600,26,2014,974,37.5
42003320700,25,2014,729,29.2
42003401100,73,2014,1831,25.1
42003401200,22,2014,1054,47.9
42003401300,36,2014,1175,32.6
42003402000,35,2014,1209,34.5
42003403500,40,2014,1474,36.9
42003404000,15,2014,644,42.9
42003405000,15,2014,457,30.5
42003406000,15,2014,878,58.5
42003407001,71,2014,1822,25.7
42003407002,70,2014,2532,36.2
42003408001,84,2014,1811,21.6
42003408002,92,2014,2171,23.6
42003409000,266,2014,4219,15.9
42003410000,19,2014,487,25.6
42003411000,188,2014,2808,14.9
42003412001,185,2014,2917,15.8
42003412002,60,2014,1841,30.7
42003413100,54,2014,1828,33.9
42003413201,48,2014,1281,26.7
42003413202,37,2014,950,25.7
42003413300,65,2014,1721,26.5
42003413400,57,2014,1600,28.1
42003413500,88,2014,1588,18.0
42003414101,63,2014,1923,30.5
42003414102,73,2014,2299,31.5
42003414200,65,2014,2109,32.4
42003415001,37,2014,1513,40.9
42003415002,31,2014,951,30.7
42003416000,16,2014,592,37.0
42003417100,26,2014,871,33.5
42003417200,6,2014,415,69.2
42003418000,21,2014,777,37.0
42003419000,40,2014,1121,28.0
42003420000,23,2014,492,21.4
42003421100,64,2014,1512,23.6
42003421200,56,2014,1687,30.1
42003422000,71,2014,1908,26.9
42003423000,42,2014,857,20.4
42003424000,43,2014,1025,23.8
42003425000,39,2014,1226,31.4
42003426300,88,2014,2458,27.9
42003426400,62,2014,1783,28.8
42003426700,17,2014,841,49.5
42003426800,78,2014,2095,26.9
42003427000,42,2014,1266,30.1
42003427100,55,2014,2238,40.7
42003427200,56,2014,1885,33.7
42003428100,10,2014,510,51.0
42003428200,29,2014,920,31.7
42003429100,34,2014,867,25.5
42003429201,49,2014,1347,27.5
42003429202,45,2014,1529,34.0
42003429300,91,2014,2061,22.6
42003429400,65,2014,1794,27.6
42003429500,33,2014,862,26.1
42003429600,43,2014,1124,26.1
42003429700,24,2014,1026,42.8
42003430100,26,2014,775,29.8
42003430200,57,2014,1554,27.3
42003431100,42,2014,805,19.2
42003431400,22,2014,562,25.5
42003431500,28,2014,678,24.2
42003432300,20,2014,558,27.9
42003432400,25,2014,752,30.1
42003434000,27,2014,650,24.1
42003435000,35,2014,799,22.8
42003437000,138,2014,2117,15.3
42003439000,16,2014,552,34.5
42003445500,51,2014,1126,22.1
42003446000,27,2014,621,23.0
42003447000,11,2014,589,53.5
42003448000,20,2014,490,24.5
42003449000,24,2014,900,37.5
42003450700,40,2014,1090,27.3
42003450800,29,2014,877,30.2
42003451101,59,2014,1194,20.2
42003451102,61,2014,1277,20.9
42003451104,75,2014,1343,17.9
42003451105,50,2014,988,19.8
42003451300,131,2014,2821,21.5
42003452000,119,2014,2196,18.5
42003453003,14,2014,627,44.8
42003453004,81,2014,1890,23.3
42003455000,18,2014,578,32.1
42003456001,87,2014,1488,17.1
42003456003,158,2014,2776,17.6
42003456004,81,2014,1379,17.0
42003457100,15,2014,459,30.6
42003457200,46,2014,1338,29.1
42003458000,157,2014,2962,18.9
42003459101,21,2014,618,29.4
42003459102,97,2014,2016,20.8
42003459201,63,2014,1628,25.8
42003460001,83,2014,1723,20.8
42003460002,43,2014,1359,31.6
42003461000,5,2014,373,74.6
42003462100,22,2014,1015,46.1
42003462600,50,2014,1428,28.6
42003463900,27,2014,990,36.7
42003464300,40,2014,1155,28.9
42003464400,16,2014,946,59.1
42003465600,11,2014,629,57.2
42003465800,46,2014,1175,25.5
42003468700,11,2014,658,59.8
42003468800,59,2014,968,16.4
42003468900,39,2014,1104,28.3
42003469000,68,2014,1925,28.3
42003470300,46,2014,1312,28.5
42003470400,55,2014,1290,23.5
42003470501,23,2014,408,17.7
42003470502,38,2014,1037,27.3
42003470600,30,2014,954,31.8
42003471000,22,2014,520,23.6
42003472100,34,2014,768,22.6
42003472200,22,2014,715,32.5
42003472300,22,2014,627,28.5
42003472400,29,2014,742,25.6
42003473100,64,2014,1491,23.3
42003473200,24,2014,763,31.8
42003473300,94,2014,1955,20.8
42003473401,46,2014,1037,22.5
42003473402,45,2014,1094,24.3
42003473500,46,2014,1269,27.6
42003473601,68,2014,1329,19.5
42003473602,54,2014,1502,27.8
42003474101,58,2014,1375,23.7
42003474102,51,2014,1339,26.3
42003474201,38,2014,845,22.2
42003474202,72,2014,1619,22.5
42003474203,77,2014,1664,21.6
42003475101,48,2014,1347,28.1
42003475102,14,2014,677,48.4
42003475200,68,2014,1958,28.8
42003475301,53,2014,1518,28.6
42003475303,63,2014,1549,24.6
42003475304,44,2014,1599,36.3
42003475401,48,2014,1465,30.5
42003475402,30,2014,1084,36.1
42003476100,45,2014,1321,29.4
42003476200,40,2014,1280,32.0
42003477100,64,2014,1679,26.2
42003477200,56,2014,1621,28.9
42003477300,63,2014,1853,29.4
42003478100,52,2014,1358,26.1
42003478200,87,2014,2044,23.5
42003479000,28,2014,893,31.9
42003480101,41,2014,1120,27.3
42003480102,32,2014,1241,38.8
42003480200,38,2014,1338,35.2
42003480300,43,2014,1395,32.4
42003480400,50,2014,2071,41.4
42003481000,52,2014,1135,21.8
42003482500,32,2014,840,26.3
42003483800,20,2014,943,47.2
42003484300,20,2014,1291,64.6
42003484500,65,2014,2106,32.4
42003484600,23,2014,794,34.5
42003485000,13,2014,533,41.0
42003486700,24,2014,626,26.1
42003486800,16,2014,722,45.1
42003486900,11,2014,686,62.4
42003487000,11,2014,596,54.2
42003488100,15,2014,978,65.2
42003488200,49,2014,1237,25.2
42003488300,19,2014,804,42.3
42003488400,47,2014,1682,35.8
42003488500,31,2014,1050,33.9
42003488600,61,2014,1932,31.7
42003489001,52,2014,1567,30.1
42003489002,54,2014,1383,25.6
42003490002,38,2014,1622,42.7
42003490003,42,2014,1326,31.6
42003490004,41,2014,1711,41.7
42003491101,124,2014,2282,18.4
42003491200,20,2014,698,34.9
42003492700,27,2014,938,34.7
42003492800,33,2014,1138,34.5
42003492900,35,2014,1195,34.1
42003494000,16,2014,513,32.1
42003495000,20,2014,1124,56.2
42003496101,29,2014,1262,43.5
42003496102,50,2014,1780,35.6
42003496200,44,2014,2132,48.5
42003497000,5,2014,424,84.8
42003498000,28,2014,1077,38.5
42003499300,25,2014,709,28.4
42003499400,33,2014,1024,31.0
42003500300,45,2014,1655,36.8
42003501000,7,2014,534,76.3
42003503002,70,2014,2361,33.7
42003504100,61,2014,1808,29.6
42003507000,22,2014,816,37.1
42003508000,15,2014,605,40.3
42003509400,42,2014,1445,34.4
42003510000,18,2014,514,28.6
42003512000,26,2014,824,31.7
42003512800,14,2014,614,43.9
42003512900,14,2014,557,39.8
42003513800,15,2014,685,45.7
42003514000,21,2014,510,24.3
42003515100,37,2014,929,25.1
42003515200,25,2014,618,24.7
42003515300,21,2014,584,27.8
42003515401,34,2014,859,25.3
42003516100,35,2014,556,15.9
42003516200,38,2014,609,16.0
42003517000,9,2014,642,71.3
42003518001,56,2014,1449,25.9
42003519000,54,2014,1474,27.3
42003520001,47,2014,1251,26.6
42003520002,40,2014,1237,30.9
42003521100,47,2014,1862,39.6
42003521200,48,2014,1302,27.1
42003521301,32,2014,1012,31.6
42003521302,25,2014,1117,44.7
42003521401,35,2014,945,27.0
42003521402,48,2014,1562,32.5
42003521500,47,2014,1542,32.8
42003522000,26,2014,1020,39.2
42003523100,61,2014,1871,30.7
42003523200,58,2014,1657,28.6
42003523300,54,2014,1694,31.4
42003523400,65,2014,2017,31.0
42003523501,75,2014,1885,25.1
42003523502,19,2014,639,33.6
42003523600,91,2014,1893,20.8
42003523701,54,2014,1728,32.0
42003523702,48,2014,1821,37.9
42003523800,71,2014,2002,28.2
42003524000,30,2014,795,26.5
42003525100,25,2014,826,33.0
42003525200,44,2014,579,13.2
42003525300,22,2014,744,33.8
42003526101,86,2014,2441,28.4
42003526102,17,2014,773,45.5
42003526201,37,2014,1403,37.9
42003526202,49,2014,1655,33.8
42003526301,39,2014,1517,38.9
42003526302,33,2014,1461,44.3
42003550900,13,2014,632,48.6
42003551200,29,2014,1080,37.2
42003551300,19,2014,1111,58.5
42003551900,6,2014,265,44.2
42003552000,26,2014,1040,40.0
42003552100,5,2014,170,34.0
42003552200,17,2014,464,27.3
42003552300,37,2014,1056,28.5
42003552400,49,2014,1292,26.4
42003560400,4,2014,181,45.3
42003560500,28,2014,603,21.5
42003560600,9,2014,248,27.6
42003561000,5,2014,480,96.0
42003561100,3,2014,403,134.3
42003561200,15,2014,389,25.9
42003561400,56,2014,1382,24.7
42003561500,18,2014,959,53.3
42003561600,16,2014,756,47.3
42003561700,9,2014,296,32.9
42003561900,9,2014,791,87.9
42003562000,1,2014,164,164.0
42003562300,27,2014,1106,41.0
42003562400,18,2014,1257,69.8
42003562500,36,2014,1067,29.6
42003562600,33,2014,1057,32.0
42003562700,4,2014,98,24.5
42003562800,22,2014,501,22.8
42003562900,21,2014,849,40.4
42003563000,28,2014,935,33.4
42003563100,48,2014,1413,29.4
42003563200,42,2014,670,16.0
42003563300,24,2014,548,22.8
42003563800,44,2014,1332,30.3
42003563900,49,2014,1661,33.9
42003564000,99,2014,1982,20.0
42003564100,9,2014,371,41.2
42003564200,15,2014,817,54.5
42003564400,59,2014,2369,40.2
42003564500,35,2014,1205,34.4
42003980500,0,2014,13,
42003981800,0,2014,17,
42007604800,1,2014,,0.0
42125746100,0,2014,,
42125746302,1,2014,,0.0
42125771100,0,2014,,
42125771200,0,2014,,
42129802101,3,2014,,0.0
42003010300,7,2015,234,33.4
42003020100,0,2015,3,
42003020300,2,2015,53,26.5
42003030500,5,2015,397,79.4
42003040200,11,2015,357,32.5
42003040400,1,2015,21,21.0
42003040500,5,2015,320,64.0
42003040600,10,2015,244,24.4
42003040900,29,2015,808,27.9
42003050100,5,2015,531,106.2
42003050600,17,2015,814,47.9
42003050900,1,2015,90,90.0
42003051000,1,2015,84,84.0
42003060300,33,2015,813,24.6
42003060500,17,2015,432,25.4
42003070300,23,2015,383,16.7
42003070500,16,2015,385,24.1
42003070600,8,2015,208,26.0
42003070800,9,2015,223,24.8
42003070900,20,2015,486,24.3
42003080200,26,2015,661,25.4
42003080400,14,2015,308,22.0
42003080600,25,2015,384,15.4
42003080700,4,2015,149,37.3
42003080900,13,2015,395,30.4
42003090100,58,2015,804,13.9
42003090200,38,2015,988,26.0
42003090300,23,2015,582,25.3
42003100500,27,2015,819,30.3
42003101100,58,2015,1030,17.8
42003101400,46,2015,1249,27.2
42003101600,7,2015,182,26.0
42003101700,22,2015,638,29.0
42003101800,56,2015,1212,21.6
42003110200,44,2015,928,21.1
42003110600,37,2015,880,23.8
42003111300,22,2015,478,21.7
42003111400,9,2015,360,40.0
42003111500,8,2015,294,36.8
42003120300,12,2015,640,53.3
42003120400,1,2015,257,257.0
42003120700,1,2015,243,243.0
42003120800,6,2015,238,39.7
42003130100,8,2015,616,77.0
42003130200,5,2015,520,104.0
42003130300,4,2015,373,93.3
42003130400,6,2015,348,58.0
42003130600,13,2015,939,72.2
42003140100,33,2015,855,25.9
42003140200,18,2015,427,23.7
42003140300,32,2015,942,29.4
42003140400,36,2015,876,24.3
42003140500,16,2015,450,28.1
42003140600,57,2015,1048,18.4
42003140800,40,2015,1165,29.1
42003141000,14,2015,349,24.9
42003141100,17,2015,606,35.6
42003141300,33,2015,865,26.2
42003141400,80,2015,1561,19.5
42003151600,37,2015,1022,27.6
42003151700,75,2015,1936,25.8
42003160800,34,2015,1191,35.0
42003160900,38,2015,638,16.8
42003170200,76,2015,1408,18.5
42003170600,27,2015,782,29.0
42003180300,30,2015,954,31.8
42003180700,40,2015,820,20.5
42003190300,30,2015,672,22.4
42003191100,47,2015,981,20.9
42003191400,25,2015,991,39.6
42003191500,27,2015,811,30.0
42003191600,58,2015,1685,29.1
42003191700,60,2015,1428,23.8
42003191800,103,2015,2160,21.0
42003191900,46,2015,858,18.7
42003192000,50,2015,1418,28.4
42003202200,40,2015,895,22.4
42003202300,45,2015,1200,26.7
42003210700,21,2015,757,36.0
42003220600,30,2015,514,17.1
42003240600,36,2015,954,26.5
42003241200,6,2015,415,69.2
42003250300,23,2015,508,22.1
42003250700,8,2015,254,31.8
42003250900,13,2015,419,32.2
42003260200,35,2015,855,24.4
42003260700,23,2015,632,27.5
42003260900,1,2015,26,26.0
42003261200,10,2015,470,47.0
42003261400,25,2015,903,36.1
42003261500,18,2015,567,31.5
42003262000,33,2015,912,27.6
42003270100,46,2015,955,20.8
42003270300,20,2015,632,31.6
42003270400,15,2015,456,30.4
42003270800,43,2015,1107,25.7
42003271500,50,2015,1370,27.4
42003281400,25,2015,728,29.1
42003281500,15,2015,629,41.9
42003290100,21,2015,798,38.0
42003290200,56,2015,1408,25.1
42003290400,60,2015,1510,25.2
42003300100,50,2015,1350,27.0
42003310200,41,2015,1476,36.0
42003310300,8,2015,422,52.8
42003320400,25,2015,819,32.8
42003320600,41,2015,974,23.8
42003320700,23,2015,729,31.7
42003401100,70,2015,1831,26.2
42003401200,32,2015,1054,32.9
42003401300,49,2015,1175,24.0
42003402000,35,2015,1209,34.5
42003403500,44,2015,1474,33.5
42003404000,22,2015,644,29.3
42003405000,12,2015,457,38.1
42003406000,14,2015,878,62.7
42003407001,58,2015,1822,31.4
42003407002,68,2015,2532,37.2
42003408001,113,2015,1811,16.0
42003408002,85,2015,2171,25.5
42003409000,325,2015,4219,13.0
42003410000,14,2015,487,34.8
42003411000,182,2015,2808,15.4
42003412001,184,2015,2917,15.9
42003412002,69,2015,1841,26.7
42003413100,81,2015,1828,22.6
42003413201,52,2015,1281,24.6
42003413202,40,2015,950,23.8
42003413300,53,2015,1721,32.5
42003413400,57,2015,1600,28.1
42003413500,75,2015,1588,21.2
42003414101,83,2015,1923,23.2
42003414102,92,2015,2299,25.0
42003414200,76,2015,2109,27.8
42003415001,53,2015,1513,28.5
42003415002,39,2015,951,24.4
42003416000,12,2015,592,49.3
42003417100,26,2015,871,33.5
42003417200,11,2015,415,37.7
42003418000,20,2015,777,38.9
42003419000,26,2015,1121,43.1
42003420000,20,2015,492,24.6
42003421100,85,2015,1512,17.8
42003421200,68,2015,1687,24.8
42003422000,95,2015,1908,20.1
42003423000,44,2015,857,19.5
42003424000,52,2015,1025,19.7
42003425000,34,2015,1226,36.1
42003426300,114,2015,2458,21.6
42003426400,70,2015,1783,25.5
42003426700,38,2015,841,22.1
42003426800,64,2015,2095,32.7
42003427000,40,2015,1266,31.7
42003427100,76,2015,2238,29.4
42003427200,67,2015,1885,28.1
42003428100,17,2015,510,30.0
42003428200,27,2015,920,34.1
42003429100,61,2015,867,14.2
42003429201,52,2015,1347,25.9
42003429202,53,2015,1529,28.8
42003429300,63,2015,2061,32.7
42003429400,76,2015,1794,23.6
42003429500,32,2015,862,26.9
42003429600,53,2015,1124,21.2
42003429700,40,2015,1026,25.7
42003430100,41,2015,775,18.9
42003430200,61,2015,1554,25.5
42003431100,40,2015,805,20.1
42003431400,23,2015,562,24.4
42003431500,34,2015,678,19.9
42003432300,28,2015,558,19.9
42003432400,30,2015,752,25.1
42003434000,36,2015,650,18.1
42003435000,24,2015,799,33.3
42003437000,217,2015,2117,9.8
42003439000,32,2015,552,17.3
42003445500,78,2015,1126,14.4
42003446000,32,2015,621,19.4
42003447000,30,2015,589,19.6
42003448000,13,2015,490,37.7
42003449000,36,2015,900,25.0
42003450700,55,2015,1090,19.8
42003450800,29,2015,877,30.2
42003451101,42,2015,1194,28.4
42003451102,38,2015,1277,33.6
42003451104,95,2015,1343,14.1
42003451105,77,2015,988,12.8
42003451300,102,2015,2821,27.7
42003452000,108,2015,2196,20.3
42003453003,17,2015,627,36.9
42003453004,95,2015,1890,19.9
42003455000,13,2015,578,44.5
42003456001,66,2015,1488,22.5
42003456003,192,2015,2776,14.5
42003456004,60,2015,1379,23.0
42003457100,21,2015,459,21.9
42003457200,54,2015,1338,24.8
42003458000,155,2015,2962,19.1
42003459101,14,2015,618,44.1
42003459102,106,2015,2016,19.0
42003459201,76,2015,1628,21.4
42003460001,69,2015,1723,25.0
42003460002,60,2015,1359,22.7
42003461000,8,2015,373,46.6
42003462100,40,2015,1015,25.4
42003462600,50,2015,1428,28.6
42003463900,37,2015,990,26.8
42003464300,43,2015,1155,26.9
42003464400,38,2015,946,24.9
42003465600,18,2015,629,34.9
42003465800,52,2015,1175,22.6
42003468700,26,2015,658,25.3
42003468800,81,2015,968,12.0
42003468900,38,2015,1104,29.1
42003469000,67,2015,1925,28.7
42003470300,56,2015,1312,23.4
42003470400,52,2015,1290,24.8
42003470501,8,2015,408,51.0
42003470502,36,2015,1037,28.8
42003470600,26,2015,954,36.7
42003471000,21,2015,520,24.8
42003472100,43,2015,768,17.9
42003472200,34,2015,715,21.0
42003472300,35,2015,627,17.9
42003472400,44,2015,742,16.9
42003473100,67,2015,1491,22.3
42003473200,29,2015,763,26.3
42003473300,105,2015,1955,18.6
42003473401,45,2015,1037,23.0
42003473402,56,2015,1094,19.5
42003473500,67,2015,1269,18.9
42003473601,49,2015,1329,27.1
42003473602,66,2015,1502,22.8
42003474101,62,2015,1375,22.2
42003474102,80,2015,1339,16.7
42003474201,46,2015,845,18.4
42003474202,62,2015,1619,26.1
42003474203,76,2015,1664,21.9
42003475101,43,2015,1347,31.3
42003475102,23,2015,677,29.4
42003475200,70,2015,1958,28.0
42003475301,62,2015,1518,24.5
42003475303,62,2015,1549,25.0
42003475304,68,2015,1599,23.5
42003475401,46,2015,1465,31.8
42003475402,39,2015,1084,27.8
42003476100,54,2015,1321,24.5
42003476200,52,2015,1280,24.6
42003477100,86,2015,1679,19.5
42003477200,65,2015,1621,24.9
42003477300,60,2015,1853,30.9
42003478100,47,2015,1358,28.9
42003478200,97,2015,2044,21.1
42003479000,29,2015,893,30.8
42003480101,52,2015,1120,21.5
42003480102,49,2015,1241,25.3
42003480200,46,2015,1338,29.1
42003480300,57,2015,1395,24.5
42003480400,64,2015,2071,32.4
42003481000,39,2015,1135,29.1
42003482500,29,2015,840,29.0
42003483800,22,2015,943,42.9
42003484300,47,2015,1291,27.5
42003484500,78,2015,2106,27.0
42003484600,26,2015,794,30.5
42003485000,15,2015,533,35.5
42003486700,11,2015,626,56.9
42003486800,13,2015,722,55.5
42003486900,13,2015,686,52.8
42003487000,17,2015,596,35.1
42003488100,27,2015,978,36.2
42003488200,30,2015,1237,41.2
42003488300,19,2015,804,42.3
42003488400,68,2015,1682,24.7
42003488500,35,2015,1050,30.0
42003488600,47,2015,1932,41.1
42003489001,61,2015,1567,25.7
42003489002,53,2015,1383,26.1
42003490002,55,2015,1622,29.5
42003490003,50,2015,1326,26.5
42003490004,72,2015,1711,23.8
42003491101,131,2015,2282,17.4
42003491200,25,2015,698,27.9
42003492700,22,2015,938,42.6
42003492800,16,2015,1138,71.1
42003492900,31,2015,1195,38.5
42003494000,9,2015,513,57.0
42003495000,24,2015,1124,46.8
42003496101,33,2015,1262,38.2
42003496102,41,2015,1780,43.4
42003496200,53,2015,2132,40.2
42003497000,6,2015,424,70.7
42003498000,25,2015,1077,43.1
42003499300,18,2015,709,39.4
42003499400,27,2015,1024,37.9
42003500300,49,2015,1655,33.8
42003501000,13,2015,534,41.1
42003503002,63,2015,2361,37.5
42003504100,56,2015,1808,32.3
42003507000,24,2015,816,34.0
42003508000,16,2015,605,37.8
42003509400,51,2015,1445,28.3
42003510000,16,2015,514,32.1
42003512000,23,2015,824,35.8
42003512800,17,2015,614,36.1
42003512900,14,2015,557,39.8
42003513800,17,2015,685,40.3
42003514000,12,2015,510,42.5
42003515100,35,2015,929,26.5
42003515200,22,2015,618,28.1
42003515300,25,2015,584,23.4
42003515401,36,2015,859,23.9
42003516100,29,2015,556,19.2
42003516200,43,2015,609,14.2
42003517000,23,2015,642,27.9
42003518001,51,2015,1449,28.4
42003519000,61,2015,1474,24.2
42003520001,31,2015,1251,40.4
42003520002,31,2015,1237,39.9
42003521100,55,2015,1862,33.9
42003521200,46,2015,1302,28.3
42003521301,38,2015,1012,26.6
42003521302,41,2015,1117,27.2
42003521401,46,2015,945,20.5
42003521402,55,2015,1562,28.4
42003521500,53,2015,1542,29.1
42003522000,32,2015,1020,31.9
42003523100,51,2015,1871,36.7
42003523200,67,2015,1657,24.7
42003523300,70,2015,1694,24.2
42003523400,83,2015,2017,24.3
42003523501,56,2015,1885,33.7
42003523502,14,2015,639,45.6
42003523600,61,2015,1893,31.0
42003523701,55,2015,1728,31.4
42003523702,57,2015,1821,31.9
42003523800,74,2015,2002,27.1
42003524000,22,2015,795,36.1
42003525100,52,2015,826,15.9
42003525200,38,2015,579,15.2
42003525300,27,2015,744,27.6
42003526101,93,2015,2441,26.2
42003526102,21,2015,773,36.8
42003526201,27,2015,1403,52.0
42003526202,67,2015,1655,24.7
42003526301,40,2015,1517,37.9
42003526302,47,2015,1461,31.1
42003550900,19,2015,632,33.3
42003551200,32,2015,1080,33.8
42003551300,35,2015,1111,31.7
42003551900,6,2015,265,44.2
42003552000,43,2015,1040,24.2
42003552100,3,2015,170,56.7
42003552200,8,2015,464,58.0
42003552300,20,2015,1056,52.8
42003552400,31,2015,1292,41.7
42003560400,5,2015,181,36.2
42003560500,31,2015,603,19.5
42003560600,6,2015,248,41.3
42003561000,12,2015,480,40.0
42003561100,5,2015,403,80.6
42003561200,5,2015,389,77.8
42003561400,35,2015,1382,39.5
42003561500,24,2015,959,40.0
42003561600,19,2015,756,39.8
42003561700,9,2015,296,32.9
42003561900,8,2015,791,98.9
42003562000,9,2015,164,18.2
42003562300,22,2015,1106,50.3
42003562400,30,2015,1257,41.9
42003562500,26,2015,1067,41.0
42003562600,33,2015,1057,32.0
42003562700,3,2015,98,32.7
42003562800,10,2015,501,50.1
42003562900,21,2015,849,40.4
42003563000,32,2015,935,29.2
42003563100,43,2015,1413,32.9
42003563200,32,2015,670,20.9
42003563300,26,2015,548,21.1
42003563800,61,2015,1332,21.8
42003563900,62,2015,1661,26.8
42003564000,92,2015,1982,21.5
42003564100,11,2015,371,33.7
42003564200,19,2015,817,43.0
42003564400,72,2015,2369,32.9
42003564500,34,2015,1205,35.4
42003980500,1,2015,13,13.0
42003981800,1,2015,17,17.0
42007604800,0,2015,,
42125746100,0,2015,,
42125746302,0,2015,,
42125771100,1,2015,,0.0
42125771200,0,2015,,
42129802101,0,2015,,
42003010300,11,2016,234,21.3
42003020100,0,2016,3,
42003020300,2,2016,53,26.5
42003030500,6,2016,397,66.2
42003040200,11,2016,357,32.5
42003040400,0,2016,21,
42003040500,7,2016,320,45.7
42003040600,4,2016,244,61.0
42003040900,19,2016,808,42.5
42003050100,3,2016,531,177.0
42003050600,20,2016,814,40.7
42003050900,0,2016,90,
42003051000,0,2016,84,
42003060300,35,2016,813,23.2
42003060500,16,2016,432,27.0
42003070300,17,2016,383,22.5
42003070500,11,2016,385,35.0
42003070600,7,2016,208,29.7
42003070800,8,2016,223,27.9
42003070900,23,2016,486,21.1
42003080200,29,2016,661,22.8
42003080400,13,2016,308,23.7
42003080600,15,2016,384,25.6
42003080700,9,2016,149,16.6
42003080900,18,2016,395,21.9
42003090100,59,2016,804,13.6
42003090200,38,2016,988,26.0
42003090300,18,2016,582,32.3
42003100500,29,2016,819,28.2
42003101100,47,2016,1030,21.9
42003101400,59,2016,1249,21.2
42003101600,5,2016,182,36.4
42003101700,15,2016,638,42.5
42003101800,45,2016,1212,26.9
42003110200,32,2016,928,29.0
42003110600,30,2016,880,29.3
42003111300,24,2016,478,19.9
42003111400,22,2016,360,16.4
42003111500,6,2016,294,49.0
42003120300,9,2016,640,71.1
42003120400,5,2016,257,51.4
42003120700,5,2016,243,48.6
42003120800,6,2016,238,39.7
42003130100,9,2016,616,68.4
42003130200,8,2016,520,65.0
42003130300,8,2016,373,46.6
42003130400,2,2016,348,174.0
42003130600,18,2016,939,52.2
42003140100,42,2016,855,20.4
42003140200,13,2016,427,32.8
42003140300,31,2016,942,30.4
42003140400,41,2016,876,21.4
42003140500,19,2016,450,23.7
42003140600,31,2016,1048,33.8
42003140800,37,2016,1165,31.5
42003141000,13,2016,349,26.8
42003141100,18,2016,606,33.7
42003141300,26,2016,865,33.3
42003141400,89,2016,1561,17.5
42003151600,35,2016,1022,29.2
42003151700,78,2016,1936,24.8
42003160800,49,2016,1191,24.3
42003160900,38,2016,638,16.8
42003170200,89,2016,1408,15.8
42003170600,25,2016,782,31.3
42003180300,29,2016,954,32.9
42003180700,36,2016,820,22.8
42003190300,22,2016,672,30.5
42003191100,40,2016,981,24.5
42003191400,38,2016,991,26.1
42003191500,38,2016,811,21.3
42003191600,67,2016,1685,25.1
42003191700,60,2016,1428,23.8
42003191800,95,2016,2160,22.7
42003191900,41,2016,858,20.9
42003192000,50,2016,1418,28.4
42003202200,37,2016,895,24.2
42003202300,37,2016,1200,32.4
42003210700,19,2016,757,39.8
42003220600,30,2016,514,17.1
42003240600,37,2016,954,25.8
42003241200,4,2016,415,103.8
42003250300,21,2016,508,24.2
42003250700,3,2016,254,84.7
42003250900,12,2016,419,34.9
42003260200,34,2016,855,25.1
42003260700,23,2016,632,27.5
42003260900,0,2016,26,
42003261200,17,2016,470,27.6
42003261400,27,2016,903,33.4
42003261500,11,2016,567,51.5
42003262000,23,2016,912,39.7
42003270100,34,2016,955,28.1
42003270300,34,2016,632,18.6
42003270400,12,2016,456,38.0
42003270800,36,2016,1107,30.8
42003271500,54,2016,1370,25.4
42003281400,20,2016,728,36.4
42003281500,13,2016,629,48.4
42003290100,33,2016,798,24.2
42003290200,39,2016,1408,36.1
42003290400,49,2016,1510,30.8
42003300100,36,2016,1350,37.5
42003310200,49,2016,1476,30.1
42003310300,12,2016,422,35.2
42003320400,35,2016,819,23.4
42003320600,50,2016,974,19.5
42003320700,20,2016,729,36.5
42003401100,67,2016,1831,27.3
42003401200,38,2016,1054,27.7
42003401300,42,2016,1175,28.0
42003402000,49,2016,1209,24.7
42003403500,43,2016,1474,34.3
42003404000,16,2016,644,40.3
42003405000,8,2016,457,57.1
42003406000,15,2016,878,58.5
42003407001,62,2016,1822,29.4
42003407002,116,2016,2532,21.8
42003408001,91,2016,1811,19.9
42003408002,97,2016,2171,22.4
42003409000,274,2016,4219,15.4
42003410000,19,2016,487,25.6
42003411000,200,2016,2808,14.0
42003412001,129,2016,2917,22.6
42003412002,57,2016,1841,32.3
42003413100,80,2016,1828,22.9
42003413201,35,2016,1281,36.6
42003413202,29,2016,950,32.8
42003413300,56,2016,1721,30.7
42003413400,56,2016,1600,28.6
